site,impl,n,procs,threads,dist,chunk,run,rank,compute,count
caas-2node,mpi,4000000,32,1,blockcyclic,1024,3,30,0.017631,8845
caas-2node,mpi,4000000,32,1,blockcyclic,1024,3,31,0.017438,8811
caas-2node,mpi,4000000,32,1,wblock,1024,1,0,0.022013,33609
caas-2node,mpi,4000000,32,1,wblock,1024,1,1,0.019765,17728
caas-2node,mpi,4000000,32,1,wblock,1024,1,2,0.019086,14501
caas-2node,mpi,4000000,32,1,wblock,1024,1,3,0.018623,12660
caas-2node,mpi,4000000,32,1,wblock,1024,1,4,0.018337,11560
caas-2node,mpi,4000000,32,1,wblock,1024,1,5,0.018165,10703
caas-2node,mpi,4000000,32,1,wblock,1024,1,6,0.017937,10018
caas-2node,mpi,4000000,32,1,wblock,1024,1,7,0.017847,9476
caas-2node,mpi,4000000,32,1,wblock,1024,1,8,0.017705,9069
caas-2node,mpi,4000000,32,1,wblock,1024,1,9,0.017577,8650
caas-2node,mpi,4000000,32,1,wblock,1024,1,10,0.017427,8413
caas-2node,mpi,4000000,32,1,wblock,1024,1,11,0.017318,8064
caas-2node,mpi,4000000,32,1,wblock,1024,1,12,0.017255,7837
caas-2node,mpi,4000000,32,1,wblock,1024,1,13,0.017288,7581
caas-2node,mpi,4000000,32,1,wblock,1024,1,14,0.017002,7347
caas-2node,mpi,4000000,32,1,wblock,1024,1,15,0.017099,7194
caas-2node,mpi,4000000,32,1,wblock,1024,1,16,0.016947,7060
caas-2node,mpi,4000000,32,1,wblock,1024,1,17,0.016872,6910
caas-2node,mpi,4000000,32,1,wblock,1024,1,18,0.016917,6760
caas-2node,mpi,4000000,32,1,wblock,1024,1,19,0.016820,6585
caas-2node,mpi,4000000,32,1,wblock,1024,1,20,0.016726,6471
caas-2node,mpi,4000000,32,1,wblock,1024,1,21,0.016604,6359
caas-2node,mpi,4000000,32,1,wblock,1024,1,22,0.016700,6313
caas-2node,mpi,4000000,32,1,wblock,1024,1,23,0.016527,6151
caas-2node,mpi,4000000,32,1,wblock,1024,1,24,0.016492,6049
caas-2node,mpi,4000000,32,1,wblock,1024,1,25,0.016445,5959
caas-2node,mpi,4000000,32,1,wblock,1024,1,26,0.016368,5837
caas-2node,mpi,4000000,32,1,wblock,1024,1,27,0.016385,5804
caas-2node,mpi,4000000,32,1,wblock,1024,1,28,0.016457,5774
caas-2node,mpi,4000000,32,1,wblock,1024,1,29,0.016357,5657
caas-2node,mpi,4000000,32,1,wblock,1024,1,30,0.016331,5573
caas-2node,mpi,4000000,32,1,wblock,1024,1,31,0.016187,5474
caas-2node,mpi,4000000,32,1,wblock,1024,2,0,0.022121,33609
caas-2node,mpi,4000000,32,1,wblock,1024,2,1,0.019762,17728
caas-2node,mpi,4000000,32,1,wblock,1024,2,2,0.019257,14501
caas-2node,mpi,4000000,32,1,wblock,1024,2,3,0.018646,12660
caas-2node,mpi,4000000,32,1,wblock,1024,2,4,0.018370,11560
caas-2node,mpi,4000000,32,1,wblock,1024,2,5,0.018124,10703
caas-2node,mpi,4000000,32,1,wblock,1024,2,6,0.017909,10018
caas-2node,mpi,4000000,32,1,wblock,1024,2,7,0.017851,9476
caas-2node,mpi,4000000,32,1,wblock,1024,2,8,0.017715,9069
caas-2node,mpi,4000000,32,1,wblock,1024,2,9,0.017616,8650
caas-2node,mpi,4000000,32,1,wblock,1024,2,10,0.017425,8413
caas-2node,mpi,4000000,32,1,wblock,1024,2,11,0.017259,8064
caas-2node,mpi,4000000,32,1,wblock,1024,2,12,0.017222,7837
caas-2node,mpi,4000000,32,1,wblock,1024,2,13,0.017163,7581
caas-2node,mpi,4000000,32,1,wblock,1024,2,14,0.017039,7347
caas-2node,mpi,4000000,32,1,wblock,1024,2,15,0.016998,7194
caas-2node,mpi,4000000,32,1,wblock,1024,2,16,0.016987,7060
caas-2node,mpi,4000000,32,1,wblock,1024,2,17,0.016904,6910
caas-2node,mpi,4000000,32,1,wblock,1024,2,18,0.016871,6760
caas-2node,mpi,4000000,32,1,wblock,1024,2,19,0.016678,6585
caas-2node,mpi,4000000,32,1,wblock,1024,2,20,0.016670,6471
caas-2node,mpi,4000000,32,1,wblock,1024,2,21,0.016617,6359
caas-2node,mpi,4000000,32,1,wblock,1024,2,22,0.016621,6313
caas-2node,mpi,4000000,32,1,wblock,1024,2,23,0.016531,6151
caas-2node,mpi,4000000,32,1,wblock,1024,2,24,0.016460,6049
caas-2node,mpi,4000000,32,1,wblock,1024,2,25,0.016475,5959
caas-2node,mpi,4000000,32,1,wblock,1024,2,26,0.016417,5837
caas-2node,mpi,4000000,32,1,wblock,1024,2,27,0.016429,5804
caas-2node,mpi,4000000,32,1,wblock,1024,2,28,0.016449,5774
caas-2node,mpi,4000000,32,1,wblock,1024,2,29,0.016355,5657
caas-2node,mpi,4000000,32,1,wblock,1024,2,30,0.016318,5573
caas-2node,mpi,4000000,32,1,wblock,1024,2,31,0.016186,5474
caas-2node,mpi,4000000,32,1,wblock,1024,3,0,0.022001,33609
caas-2node,mpi,4000000,32,1,wblock,1024,3,1,0.019946,17728
caas-2node,mpi,4000000,32,1,wblock,1024,3,2,0.019088,14501
caas-2node,mpi,4000000,32,1,wblock,1024,3,3,0.018662,12660
caas-2node,mpi,4000000,32,1,wblock,1024,3,4,0.018490,11560
caas-2node,mpi,4000000,32,1,wblock,1024,3,5,0.034366,10703
caas-2node,mpi,4000000,32,1,wblock,1024,3,6,0.017918,10018
caas-2node,mpi,4000000,32,1,wblock,1024,3,7,0.018031,9476
caas-2node,mpi,4000000,32,1,wblock,1024,3,8,0.017636,9069
caas-2node,mpi,4000000,32,1,wblock,1024,3,9,0.017502,8650
caas-2node,mpi,4000000,32,1,wblock,1024,3,10,0.017640,8413
caas-2node,mpi,4000000,32,1,wblock,1024,3,11,0.017383,8064
caas-2node,mpi,4000000,32,1,wblock,1024,3,12,0.017307,7837
caas-2node,mpi,4000000,32,1,wblock,1024,3,13,0.017284,7581
caas-2node,mpi,4000000,32,1,wblock,1024,3,14,0.017006,7347
caas-2node,mpi,4000000,32,1,wblock,1024,3,15,0.033258,7194
caas-2node,mpi,4000000,32,1,wblock,1024,3,16,0.017027,7060
caas-2node,mpi,4000000,32,1,wblock,1024,3,17,0.016878,6910
caas-2node,mpi,4000000,32,1,wblock,1024,3,18,0.016819,6760
caas-2node,mpi,4000000,32,1,wblock,1024,3,19,0.016703,6585
caas-2node,mpi,4000000,32,1,wblock,1024,3,20,0.016769,6471
caas-2node,mpi,4000000,32,1,wblock,1024,3,21,0.016622,6359
caas-2node,mpi,4000000,32,1,wblock,1024,3,22,0.016652,6313
caas-2node,mpi,4000000,32,1,wblock,1024,3,23,0.016539,6151
caas-2node,mpi,4000000,32,1,wblock,1024,3,24,0.016523,6049
caas-2node,mpi,4000000,32,1,wblock,1024,3,25,0.016474,5959
caas-2node,mpi,4000000,32,1,wblock,1024,3,26,0.016369,5837
caas-2node,mpi,4000000,32,1,wblock,1024,3,27,0.016429,5804
caas-2node,mpi,4000000,32,1,wblock,1024,3,28,0.016451,5774
caas-2node,mpi,4000000,32,1,wblock,1024,3,29,0.016325,5657
caas-2node,mpi,4000000,32,1,wblock,1024,3,30,0.016323,5573
caas-2node,mpi,4000000,32,1,wblock,1024,3,31,0.016217,5474
caas-2node,mpi,6000000,32,1,block,1024,1,0,0.007889,16964
caas-2node,mpi,6000000,32,1,block,1024,1,1,0.024505,14940
caas-2node,mpi,6000000,32,1,block,1024,1,2,0.015383,14353
caas-2node,mpi,6000000,32,1,block,1024,1,3,0.017520,13981
caas-2node,mpi,6000000,32,1,block,1024,1,4,0.019430,13768
caas-2node,mpi,6000000,32,1,block,1024,1,5,0.021000,13513
caas-2node,mpi,6000000,32,1,block,1024,1,6,0.022664,13390
caas-2node,mpi,6000000,32,1,block,1024,1,7,0.024172,13246
caas-2node,mpi,6000000,32,1,block,1024,1,8,0.025042,13107
caas-2node,mpi,6000000,32,1,block,1024,1,9,0.026320,13029
caas-2node,mpi,6000000,32,1,block,1024,1,10,0.027480,12950
caas-2node,mpi,6000000,32,1,block,1024,1,11,0.040333,12840
caas-2node,mpi,6000000,32,1,block,1024,1,12,0.029280,12745
caas-2node,mpi,6000000,32,1,block,1024,1,13,0.030292,12731
caas-2node,mpi,6000000,32,1,block,1024,1,14,0.031200,12674
caas-2node,mpi,6000000,32,1,block,1024,1,15,0.031970,12585
caas-2node,mpi,6000000,32,1,block,1024,1,16,0.032791,12538
caas-2node,mpi,6000000,32,1,block,1024,1,17,0.033684,12513
caas-2node,mpi,6000000,32,1,block,1024,1,18,0.034322,12367
caas-2node,mpi,6000000,32,1,block,1024,1,19,0.035313,12483
caas-2node,mpi,6000000,32,1,block,1024,1,20,0.035849,12363
caas-2node,mpi,6000000,32,1,block,1024,1,21,0.036671,12310
caas-2node,mpi,6000000,32,1,block,1024,1,22,0.037274,12260
caas-2node,mpi,6000000,32,1,block,1024,1,23,0.038039,12298
caas-2node,mpi,6000000,32,1,block,1024,1,24,0.038768,12217
caas-2node,mpi,6000000,32,1,block,1024,1,25,0.039328,12158
caas-2node,mpi,6000000,32,1,block,1024,1,26,0.040050,12218
caas-2node,mpi,6000000,32,1,block,1024,1,27,0.040522,12144
caas-2node,mpi,6000000,32,1,block,1024,1,28,0.041097,12087
caas-2node,mpi,6000000,32,1,block,1024,1,29,0.041855,12020
caas-2node,mpi,6000000,32,1,block,1024,1,30,0.042338,12017
caas-2node,mpi,6000000,32,1,block,1024,1,31,0.042954,12040
caas-2node,mpi,6000000,32,1,block,1024,2,0,0.008008,16964
caas-2node,mpi,6000000,32,1,block,1024,2,1,0.012522,14940
caas-2node,mpi,6000000,32,1,block,1024,2,2,0.029905,14353
caas-2node,mpi,6000000,32,1,block,1024,2,3,0.017599,13981
caas-2node,mpi,6000000,32,1,block,1024,2,4,0.019415,13768
caas-2node,mpi,6000000,32,1,block,1024,2,5,0.021084,13513
caas-2node,mpi,6000000,32,1,block,1024,2,6,0.022613,13390
caas-2node,mpi,6000000,32,1,block,1024,2,7,0.038382,13246
caas-2node,mpi,6000000,32,1,block,1024,2,8,0.025038,13107
caas-2node,mpi,6000000,32,1,block,1024,2,9,0.026324,13029
caas-2node,mpi,6000000,32,1,block,1024,2,10,0.027443,12950
caas-2node,mpi,6000000,32,1,block,1024,2,11,0.028379,12840
caas-2node,mpi,6000000,32,1,block,1024,2,12,0.029493,12745
caas-2node,mpi,6000000,32,1,block,1024,2,13,0.030352,12731
caas-2node,mpi,6000000,32,1,block,1024,2,14,0.031276,12674
caas-2node,mpi,6000000,32,1,block,1024,2,15,0.032113,12585
caas-2node,mpi,6000000,32,1,block,1024,2,16,0.032822,12538
caas-2node,mpi,6000000,32,1,block,1024,2,17,0.033722,12513
caas-2node,mpi,6000000,32,1,block,1024,2,18,0.034288,12367
caas-2node,mpi,6000000,32,1,block,1024,2,19,0.035382,12483
caas-2node,mpi,6000000,32,1,block,1024,2,20,0.035916,12363
caas-2node,mpi,6000000,32,1,block,1024,2,21,0.036631,12310
caas-2node,mpi,6000000,32,1,block,1024,2,22,0.037274,12260
caas-2node,mpi,6000000,32,1,block,1024,2,23,0.038075,12298
caas-2node,mpi,6000000,32,1,block,1024,2,24,0.038783,12217
caas-2node,mpi,6000000,32,1,block,1024,2,25,0.039230,12158
caas-2node,mpi,6000000,32,1,block,1024,2,26,0.040140,12218
caas-2node,mpi,6000000,32,1,block,1024,2,27,0.040616,12144
caas-2node,mpi,6000000,32,1,block,1024,2,28,0.041103,12087
caas-2node,mpi,6000000,32,1,block,1024,2,29,0.041806,12020
caas-2node,mpi,6000000,32,1,block,1024,2,30,0.042296,12017
caas-2node,mpi,6000000,32,1,block,1024,2,31,0.043078,12040
caas-2node,mpi,6000000,32,1,block,1024,3,0,0.007875,16964
caas-2node,mpi,6000000,32,1,block,1024,3,1,0.012540,14940
caas-2node,mpi,6000000,32,1,block,1024,3,2,0.015505,14353
caas-2node,mpi,6000000,32,1,block,1024,3,3,0.017515,13981
caas-2node,mpi,6000000,32,1,block,1024,3,4,0.019440,13768
caas-2node,mpi,6000000,32,1,block,1024,3,5,0.021017,13513
caas-2node,mpi,6000000,32,1,block,1024,3,6,0.022703,13390
caas-2node,mpi,6000000,32,1,block,1024,3,7,0.023953,13246
caas-2node,mpi,6000000,32,1,block,1024,3,8,0.025075,13107
caas-2node,mpi,6000000,32,1,block,1024,3,9,0.026251,13029
caas-2node,mpi,6000000,32,1,block,1024,3,10,0.027350,12950
caas-2node,mpi,6000000,32,1,block,1024,3,11,0.028362,12840
caas-2node,mpi,6000000,32,1,block,1024,3,12,0.029293,12745
caas-2node,mpi,6000000,32,1,block,1024,3,13,0.030284,12731
caas-2node,mpi,6000000,32,1,block,1024,3,14,0.031252,12674
caas-2node,mpi,6000000,32,1,block,1024,3,15,0.032022,12585
caas-2node,mpi,6000000,32,1,block,1024,3,16,0.032823,12538
caas-2node,mpi,6000000,32,1,block,1024,3,17,0.033680,12513
caas-2node,mpi,6000000,32,1,block,1024,3,18,0.034295,12367
caas-2node,mpi,6000000,32,1,block,1024,3,19,0.035265,12483
caas-2node,mpi,6000000,32,1,block,1024,3,20,0.035892,12363
caas-2node,mpi,6000000,32,1,block,1024,3,21,0.036606,12310
caas-2node,mpi,6000000,32,1,block,1024,3,22,0.037311,12260
caas-2node,mpi,6000000,32,1,block,1024,3,23,0.038076,12298
caas-2node,mpi,6000000,32,1,block,1024,3,24,0.038641,12217
caas-2node,mpi,6000000,32,1,block,1024,3,25,0.039301,12158
caas-2node,mpi,6000000,32,1,block,1024,3,26,0.040082,12218
caas-2node,mpi,6000000,32,1,block,1024,3,27,0.040563,12144
caas-2node,mpi,6000000,32,1,block,1024,3,28,0.041202,12087
caas-2node,mpi,6000000,32,1,block,1024,3,29,0.041809,12020
caas-2node,mpi,6000000,32,1,block,1024,3,30,0.042341,12017
caas-2node,mpi,6000000,32,1,block,1024,3,31,0.043020,12040
caas-2node,mpi,6000000,32,1,cyclic,1024,1,0,0.030709,12908
caas-2node,mpi,6000000,32,1,cyclic,1024,1,1,0.030633,12879
caas-2node,mpi,6000000,32,1,cyclic,1024,1,2,0.030676,12869
caas-2node,mpi,6000000,32,1,cyclic,1024,1,3,0.031827,12881
caas-2node,mpi,6000000,32,1,cyclic,1024,1,4,0.030765,12952
caas-2node,mpi,6000000,32,1,cyclic,1024,1,5,0.030702,12897
caas-2node,mpi,6000000,32,1,cyclic,1024,1,6,0.030733,12920
caas-2node,mpi,6000000,32,1,cyclic,1024,1,7,0.030705,12861
caas-2node,mpi,6000000,32,1,cyclic,1024,1,8,0.030639,12887
caas-2node,mpi,6000000,32,1,cyclic,1024,1,9,0.030710,12941
caas-2node,mpi,6000000,32,1,cyclic,1024,1,10,0.032685,12926
caas-2node,mpi,6000000,32,1,cyclic,1024,1,11,0.030836,12914
caas-2node,mpi,6000000,32,1,cyclic,1024,1,12,0.030772,12988
caas-2node,mpi,6000000,32,1,cyclic,1024,1,13,0.030813,12951
caas-2node,mpi,6000000,32,1,cyclic,1024,1,14,0.030676,12870
caas-2node,mpi,6000000,32,1,cyclic,1024,1,15,0.030646,12873
caas-2node,mpi,6000000,32,1,cyclic,1024,1,16,0.030703,12910
caas-2node,mpi,6000000,32,1,cyclic,1024,1,17,0.030835,12906
caas-2node,mpi,6000000,32,1,cyclic,1024,1,18,0.030602,12864
caas-2node,mpi,6000000,32,1,cyclic,1024,1,19,0.030818,12881
caas-2node,mpi,6000000,32,1,cyclic,1024,1,20,0.030876,12879
caas-2node,mpi,6000000,32,1,cyclic,1024,1,21,0.030642,12910
caas-2node,mpi,6000000,32,1,cyclic,1024,1,22,0.030729,12960
caas-2node,mpi,6000000,32,1,cyclic,1024,1,23,0.030665,12897
caas-2node,mpi,6000000,32,1,cyclic,1024,1,24,0.030826,12878
caas-2node,mpi,6000000,32,1,cyclic,1024,1,25,0.030636,12877
caas-2node,mpi,6000000,32,1,cyclic,1024,1,26,0.030741,12937
caas-2node,mpi,6000000,32,1,cyclic,1024,1,27,0.030629,12875
caas-2node,mpi,6000000,32,1,cyclic,1024,1,28,0.030800,12870
caas-2node,mpi,6000000,32,1,cyclic,1024,1,29,0.030808,12881
caas-2node,mpi,6000000,32,1,cyclic,1024,1,30,0.030686,12899
caas-2node,mpi,6000000,32,1,cyclic,1024,1,31,0.030791,12908
caas-2node,mpi,6000000,32,1,cyclic,1024,2,0,0.030684,12908
caas-2node,mpi,6000000,32,1,cyclic,1024,2,1,0.034374,12879
caas-2node,mpi,6000000,32,1,cyclic,1024,2,2,0.030976,12869
caas-2node,mpi,6000000,32,1,cyclic,1024,2,3,0.060073,12881
caas-2node,mpi,6000000,32,1,cyclic,1024,2,4,0.034888,12952
caas-2node,mpi,6000000,32,1,cyclic,1024,2,5,0.030705,12897
caas-2node,mpi,6000000,32,1,cyclic,1024,2,6,0.030690,12920
caas-2node,mpi,6000000,32,1,cyclic,1024,2,7,0.030673,12861
caas-2node,mpi,6000000,32,1,cyclic,1024,2,8,0.030658,12887
caas-2node,mpi,6000000,32,1,cyclic,1024,2,9,0.030674,12941
caas-2node,mpi,6000000,32,1,cyclic,1024,2,10,0.030671,12926
caas-2node,mpi,6000000,32,1,cyclic,1024,2,11,0.030708,12914
caas-2node,mpi,6000000,32,1,cyclic,1024,2,12,0.030887,12988
caas-2node,mpi,6000000,32,1,cyclic,1024,2,13,0.030792,12951
caas-2node,mpi,6000000,32,1,cyclic,1024,2,14,0.030707,12870
caas-2node,mpi,6000000,32,1,cyclic,1024,2,15,0.059813,12873
caas-2node,mpi,6000000,32,1,cyclic,1024,2,16,0.030702,12910
caas-2node,mpi,6000000,32,1,cyclic,1024,2,17,0.030709,12906
caas-2node,mpi,6000000,32,1,cyclic,1024,2,18,0.030574,12864
caas-2node,mpi,6000000,32,1,cyclic,1024,2,19,0.030678,12881
caas-2node,mpi,6000000,32,1,cyclic,1024,2,20,0.030632,12879
caas-2node,mpi,6000000,32,1,cyclic,1024,2,21,0.030691,12910
caas-2node,mpi,6000000,32,1,cyclic,1024,2,22,0.030712,12960
caas-2node,mpi,6000000,32,1,cyclic,1024,2,23,0.030629,12897
caas-2node,mpi,6000000,32,1,cyclic,1024,2,24,0.030593,12878
caas-2node,mpi,6000000,32,1,cyclic,1024,2,25,0.030609,12877
caas-2node,mpi,6000000,32,1,cyclic,1024,2,26,0.030727,12937
caas-2node,mpi,6000000,32,1,cyclic,1024,2,27,0.030584,12875
caas-2node,mpi,6000000,32,1,cyclic,1024,2,28,0.030652,12870
caas-2node,mpi,6000000,32,1,cyclic,1024,2,29,0.030657,12881
caas-2node,mpi,6000000,32,1,cyclic,1024,2,30,0.030719,12899
caas-2node,mpi,6000000,32,1,cyclic,1024,2,31,0.030751,12908
caas-2node,mpi,6000000,32,1,cyclic,1024,3,0,0.030756,12908
caas-2node,mpi,6000000,32,1,cyclic,1024,3,1,0.030605,12879
caas-2node,mpi,6000000,32,1,cyclic,1024,3,2,0.030616,12869
caas-2node,mpi,6000000,32,1,cyclic,1024,3,3,0.030674,12881
caas-2node,mpi,6000000,32,1,cyclic,1024,3,4,0.030763,12952
caas-2node,mpi,6000000,32,1,cyclic,1024,3,5,0.030747,12897
caas-2node,mpi,6000000,32,1,cyclic,1024,3,6,0.030706,12920
caas-2node,mpi,6000000,32,1,cyclic,1024,3,7,0.030832,12861
caas-2node,mpi,6000000,32,1,cyclic,1024,3,8,0.059898,12887
caas-2node,mpi,6000000,32,1,cyclic,1024,3,9,0.030698,12941
caas-2node,mpi,6000000,32,1,cyclic,1024,3,10,0.030690,12926
caas-2node,mpi,6000000,32,1,cyclic,1024,3,11,0.030759,12914
caas-2node,mpi,6000000,32,1,cyclic,1024,3,12,0.030831,12988
caas-2node,mpi,6000000,32,1,cyclic,1024,3,13,0.060164,12951
caas-2node,mpi,6000000,32,1,cyclic,1024,3,14,0.030691,12870
caas-2node,mpi,6000000,32,1,cyclic,1024,3,15,0.030706,12873
caas-2node,mpi,6000000,32,1,cyclic,1024,3,16,0.030675,12910
caas-2node,mpi,6000000,32,1,cyclic,1024,3,17,0.030676,12906
caas-2node,mpi,6000000,32,1,cyclic,1024,3,18,0.030589,12864
caas-2node,mpi,6000000,32,1,cyclic,1024,3,19,0.030715,12881
caas-2node,mpi,6000000,32,1,cyclic,1024,3,20,0.030630,12879
caas-2node,mpi,6000000,32,1,cyclic,1024,3,21,0.030645,12910
caas-2node,mpi,6000000,32,1,cyclic,1024,3,22,0.030741,12960
caas-2node,mpi,6000000,32,1,cyclic,1024,3,23,0.030659,12897
caas-2node,mpi,6000000,32,1,cyclic,1024,3,24,0.030628,12878
caas-2node,mpi,6000000,32,1,cyclic,1024,3,25,0.030625,12877
caas-2node,mpi,6000000,32,1,cyclic,1024,3,26,0.030764,12937
caas-2node,mpi,6000000,32,1,cyclic,1024,3,27,0.030625,12875
caas-2node,mpi,6000000,32,1,cyclic,1024,3,28,0.030611,12870
caas-2node,mpi,6000000,32,1,cyclic,1024,3,29,0.030638,12881
caas-2node,mpi,6000000,32,1,cyclic,1024,3,30,0.030702,12899
caas-2node,mpi,6000000,32,1,cyclic,1024,3,31,0.030739,12908
caas-2node,mpi,6000000,32,1,blockcyclic,1024,1,0,0.030583,13078
caas-2node,mpi,6000000,32,1,blockcyclic,1024,1,1,0.059709,12879
caas-2node,mpi,6000000,32,1,blockcyclic,1024,1,2,0.030708,13038
caas-2node,mpi,6000000,32,1,blockcyclic,1024,1,3,0.030647,12955
caas-2node,mpi,6000000,32,1,blockcyclic,1024,1,4,0.030755,13027
caas-2node,mpi,6000000,32,1,blockcyclic,1024,1,5,0.060090,13070
caas-2node,mpi,6000000,32,1,blockcyclic,1024,1,6,0.030777,12941
caas-2node,mpi,6000000,32,1,blockcyclic,1024,1,7,0.030688,12964
caas-2node,mpi,6000000,32,1,blockcyclic,1024,1,8,0.030836,13000
caas-2node,mpi,6000000,32,1,blockcyclic,1024,1,9,0.030849,13000
caas-2node,mpi,6000000,32,1,blockcyclic,1024,1,10,0.030974,12993
caas-2node,mpi,6000000,32,1,blockcyclic,1024,1,11,0.030840,12965
caas-2node,mpi,6000000,32,1,blockcyclic,1024,1,12,0.030789,12952
caas-2node,mpi,6000000,32,1,blockcyclic,1024,1,13,0.031050,13025
caas-2node,mpi,6000000,32,1,blockcyclic,1024,1,14,0.030994,13013
caas-2node,mpi,6000000,32,1,blockcyclic,1024,1,15,0.030939,13017
caas-2node,mpi,6000000,32,1,blockcyclic,1024,1,16,0.030594,12791
caas-2node,mpi,6000000,32,1,blockcyclic,1024,1,17,0.030714,12882
caas-2node,mpi,6000000,32,1,blockcyclic,1024,1,18,0.030385,12811
caas-2node,mpi,6000000,32,1,blockcyclic,1024,1,19,0.030476,12815
caas-2node,mpi,6000000,32,1,blockcyclic,1024,1,20,0.030435,12843
caas-2node,mpi,6000000,32,1,blockcyclic,1024,1,21,0.030395,12703
caas-2node,mpi,6000000,32,1,blockcyclic,1024,1,22,0.030572,12880
caas-2node,mpi,6000000,32,1,blockcyclic,1024,1,23,0.030738,12941
caas-2node,mpi,6000000,32,1,blockcyclic,1024,1,24,0.030332,12664
caas-2node,mpi,6000000,32,1,blockcyclic,1024,1,25,0.030485,12752
caas-2node,mpi,6000000,32,1,blockcyclic,1024,1,26,0.030507,12811
caas-2node,mpi,6000000,32,1,blockcyclic,1024,1,27,0.030451,12794
caas-2node,mpi,6000000,32,1,blockcyclic,1024,1,28,0.030427,12756
caas-2node,mpi,6000000,32,1,blockcyclic,1024,1,29,0.030852,12838
caas-2node,mpi,6000000,32,1,blockcyclic,1024,1,30,0.030864,12880
caas-2node,mpi,6000000,32,1,blockcyclic,1024,1,31,0.030557,12771
caas-2node,mpi,6000000,32,1,blockcyclic,1024,2,0,0.030691,13078
caas-2node,mpi,6000000,32,1,blockcyclic,1024,2,1,0.030482,12879
caas-2node,mpi,6000000,32,1,blockcyclic,1024,2,2,0.030631,13038
caas-2node,mpi,6000000,32,1,blockcyclic,1024,2,3,0.030626,12955
caas-2node,mpi,6000000,32,1,blockcyclic,1024,2,4,0.030754,13027
caas-2node,mpi,6000000,32,1,blockcyclic,1024,2,5,0.030802,13070
caas-2node,mpi,6000000,32,1,blockcyclic,1024,2,6,0.030788,12941
caas-2node,mpi,6000000,32,1,blockcyclic,1024,2,7,0.030695,12964
caas-2node,mpi,6000000,32,1,blockcyclic,1024,2,8,0.030922,13000
caas-2node,mpi,6000000,32,1,blockcyclic,1024,2,9,0.030966,13000
caas-2node,mpi,6000000,32,1,blockcyclic,1024,2,10,0.060388,12993
caas-2node,mpi,6000000,32,1,blockcyclic,1024,2,11,0.030885,12965
caas-2node,mpi,6000000,32,1,blockcyclic,1024,2,12,0.030773,12952
caas-2node,mpi,6000000,32,1,blockcyclic,1024,2,13,0.031008,13025
caas-2node,mpi,6000000,32,1,blockcyclic,1024,2,14,0.060539,13013
caas-2node,mpi,6000000,32,1,blockcyclic,1024,2,15,0.031075,13017
caas-2node,mpi,6000000,32,1,blockcyclic,1024,2,16,0.030604,12791
caas-2node,mpi,6000000,32,1,blockcyclic,1024,2,17,0.030760,12882
caas-2node,mpi,6000000,32,1,blockcyclic,1024,2,18,0.030429,12811
caas-2node,mpi,6000000,32,1,blockcyclic,1024,2,19,0.030470,12815
caas-2node,mpi,6000000,32,1,blockcyclic,1024,2,20,0.030515,12843
caas-2node,mpi,6000000,32,1,blockcyclic,1024,2,21,0.030294,12703
caas-2node,mpi,6000000,32,1,blockcyclic,1024,2,22,0.030505,12880
caas-2node,mpi,6000000,32,1,blockcyclic,1024,2,23,0.030686,12941
caas-2node,mpi,6000000,32,1,blockcyclic,1024,2,24,0.030300,12664
caas-2node,mpi,6000000,32,1,blockcyclic,1024,2,25,0.030445,12752
caas-2node,mpi,6000000,32,1,blockcyclic,1024,2,26,0.030496,12811
caas-2node,mpi,6000000,32,1,blockcyclic,1024,2,27,0.030479,12794
caas-2node,mpi,6000000,32,1,blockcyclic,1024,2,28,0.030401,12756
caas-2node,mpi,6000000,32,1,blockcyclic,1024,2,29,0.030776,12838
caas-2node,mpi,6000000,32,1,blockcyclic,1024,2,30,0.030769,12880
caas-2node,mpi,6000000,32,1,blockcyclic,1024,2,31,0.030453,12771
caas-2node,mpi,6000000,32,1,blockcyclic,1024,3,0,0.050188,13078
caas-2node,mpi,6000000,32,1,blockcyclic,1024,3,1,0.030618,12879
caas-2node,mpi,6000000,32,1,blockcyclic,1024,3,2,0.030608,13038
caas-2node,mpi,6000000,32,1,blockcyclic,1024,3,3,0.030719,12955
caas-2node,mpi,6000000,32,1,blockcyclic,1024,3,4,0.030869,13027
caas-2node,mpi,6000000,32,1,blockcyclic,1024,3,5,0.030957,13070
caas-2node,mpi,6000000,32,1,blockcyclic,1024,3,6,0.030822,12941
caas-2node,mpi,6000000,32,1,blockcyclic,1024,3,7,0.030739,12964
caas-2node,mpi,6000000,32,1,blockcyclic,1024,3,8,0.030822,13000
caas-2node,mpi,6000000,32,1,blockcyclic,1024,3,9,0.030905,13000
caas-2node,mpi,6000000,32,1,blockcyclic,1024,3,10,0.030890,12993
caas-2node,mpi,6000000,32,1,blockcyclic,1024,3,11,0.030781,12965
caas-2node,mpi,6000000,32,1,blockcyclic,1024,3,12,0.030802,12952
caas-2node,mpi,6000000,32,1,blockcyclic,1024,3,13,0.031007,13025
caas-2node,mpi,6000000,32,1,blockcyclic,1024,3,14,0.050461,13013
caas-2node,mpi,6000000,32,1,blockcyclic,1024,3,15,0.030950,13017
caas-2node,mpi,6000000,32,1,blockcyclic,1024,3,16,0.030782,12791
caas-2node,mpi,6000000,32,1,blockcyclic,1024,3,17,0.031524,12882
caas-2node,mpi,6000000,32,1,blockcyclic,1024,3,18,0.030887,12811
