site,impl,n,procs,threads,dist,chunk,sched,sched_chunk,run,total,bcast,comp_max,comp_min,comp_avg,gather,merge,write,count,wall
ryzen7535hs,mpi_sieve,500000000,8,1,wblock,1024,-,0,1,3.208233,0.000009,0.690658,0.220124,0.349549,0.870666,0.000001,1.646899,26355867,
ryzen7535hs,hybrid_sieve,500000000,1,1,block,1024,dynamic,4,1,4.100393,0.000005,2.269686,2.269686,2.269686,0.399253,0.000001,1.431449,26355867,
ryzen7535hs,hybrid_sieve,500000000,1,2,block,1024,dynamic,4,1,3.014499,0.000005,1.655405,1.655405,1.655405,0.333234,0.000001,1.025855,26355867,
ryzen7535hs,hybrid_sieve,500000000,1,4,block,1024,dynamic,4,1,2.808875,0.000004,1.187387,1.187387,1.187387,0.477881,0.000001,1.143603,26355867,
ryzen7535hs,hybrid_sieve,500000000,1,8,block,1024,dynamic,4,1,2.542783,0.000005,1.016121,1.016121,1.016121,0.396011,0.000001,1.130645,26355867,
ryzen7535hs,hybrid_sieve,500000000,2,1,block,1024,dynamic,4,1,2.466164,0.000010,1.134533,1.099330,1.116932,0.320157,0.000001,1.011463,26355867,
ryzen7535hs,hybrid_sieve,500000000,2,2,block,1024,dynamic,4,1,2.117280,0.000009,0.748125,0.745526,0.746826,0.335205,0.000001,1.033940,26355867,
ryzen7535hs,hybrid_sieve,500000000,2,4,block,1024,dynamic,4,1,2.304710,0.000013,0.827181,0.822683,0.824932,0.386763,0.000001,1.095250,26355867,
ryzen7535hs,hybrid_sieve,500000000,4,1,block,1024,dynamic,4,1,2.335266,0.000012,0.967595,0.915526,0.935927,0.314592,0.000001,1.053065,26355867,
ryzen7535hs,hybrid_sieve,500000000,4,2,block,1024,dynamic,4,1,1.715103,0.000010,0.406759,0.384988,0.397160,0.294037,0.000001,1.030413,26355867,
ryzen7535hs,hybrid_sieve,500000000,8,1,block,1024,dynamic,4,1,1.749173,0.000028,0.315058,0.289701,0.304811,0.304874,0.000001,1.138606,26355867,
ryzen7535hs,serial_sieve,20000000,1,1,-,0,-,0,1,0.210330,,0.050364,,,,,,1270607,
ryzen7535hs,mpi_sieve,20000000,8,1,block,1024,-,0,1,0.084579,0.000016,0.010916,0.009134,0.010001,0.017338,0.000001,0.057337,1270607,
ryzen7535hs,hybrid_sieve,20000000,4,2,block,1024,dynamic,4,1,0.098563,0.000011,0.027097,0.018670,0.023004,0.024657,0.000001,0.053809,1270607,
ryzen7535hs,serial_sieve,50000000,1,1,-,0,-,0,1,0.248048,,0.137180,,,,,,3001134,
ryzen7535hs,mpi_sieve,50000000,8,1,block,1024,-,0,1,0.186131,0.000007,0.030700,0.027546,0.029076,0.041086,0.000001,0.115482,3001134,
ryzen7535hs,serial_sieve,100000000,1,1,-,0,-,0,1,0.545470,,0.278028,,,,,,5761455,
ryzen7535hs,mpi_sieve,100000000,8,1,block,1024,-,0,1,0.372027,0.000023,0.081139,0.048018,0.058339,0.099072,0.000001,0.219928,5761455,
ryzen7535hs,serial_sieve,200000000,1,1,-,0,-,0,1,0.963612,,0.552698,,,,,,11078937,
ryzen7535hs,mpi_sieve,200000000,8,1,block,1024,-,0,1,0.743618,0.000009,0.138215,0.116587,0.123204,0.140671,0.000001,0.476669,11078937,
ryzen7535hs,serial_sieve,500000000,1,1,-,0,-,0,2,2.635562,,1.494016,,,,,,26355867,
ryzen7535hs,mpi_sieve,500000000,1,1,block,1024,-,0,2,2.797165,0.000000,1.238142,1.238142,1.238142,0.550573,0.000001,1.008449,26355867,
ryzen7535hs,mpi_sieve,500000000,2,1,block,1024,-,0,2,2.379578,0.000007,0.873928,0.872664,0.873296,0.469629,0.000001,1.036014,26355867,
ryzen7535hs,mpi_sieve,500000000,3,1,block,1024,-,0,2,2.174262,0.000007,0.669372,0.615605,0.635941,0.532160,0.000001,1.019249,26355867,
ryzen7535hs,mpi_sieve,500000000,4,1,block,1024,-,0,2,1.868483,0.000007,0.486646,0.389052,0.436216,0.321936,0.000001,1.092958,26355867,
ryzen7535hs,mpi_sieve,500000000,5,1,block,1024,-,0,2,1.741089,0.000006,0.384803,0.347873,0.365201,0.323333,0.000001,1.063935,26355867,
ryzen7535hs,mpi_sieve,500000000,6,1,block,1024,-,0,2,1.908212,0.000010,0.322893,0.280424,0.292471,0.377199,0.000001,1.247875,26355867,
ryzen7535hs,mpi_sieve,500000000,7,1,block,1024,-,0,2,1.753335,0.000010,0.342261,0.307257,0.322680,0.347670,0.000001,1.098398,26355867,
ryzen7535hs,mpi_sieve,500000000,8,1,block,1024,-,0,2,1.710674,0.000007,0.265936,0.228047,0.243308,0.346698,0.000001,1.125329,26355867,
ryzen7535hs,mpi_sieve,500000000,8,1,blockcyclic,1024,-,0,2,3.040257,0.000007,0.626762,0.576506,0.609986,0.293435,0.727437,1.403421,26355867,
ryzen7535hs,mpi_sieve,500000000,8,1,wblock,1024,-,0,2,2.643032,0.000012,0.853728,0.235170,0.378608,0.601213,0.000001,1.188077,26355867,
ryzen7535hs,hybrid_sieve,500000000,1,1,block,1024,dynamic,4,2,3.367801,0.000003,2.050021,2.050021,2.050021,0.315174,0.000001,1.002601,26355867,
ryzen7535hs,hybrid_sieve,500000000,1,2,block,1024,dynamic,4,2,2.921438,0.000004,1.565860,1.565860,1.565860,0.327617,0.000001,1.027956,26355867,
ryzen7535hs,hybrid_sieve,500000000,1,4,block,1024,dynamic,4,2,2.530549,0.000004,1.086288,1.086288,1.086288,0.452830,0.000001,0.991427,26355867,
ryzen7535hs,hybrid_sieve,500000000,1,8,block,1024,dynamic,4,2,2.096265,0.000004,0.843317,0.843317,0.843317,0.309587,0.000001,0.943356,26355867,
ryzen7535hs,hybrid_sieve,500000000,2,1,block,1024,dynamic,4,2,2.557420,0.000009,1.103823,1.065023,1.084423,0.326345,0.000001,1.127241,26355867,
ryzen7535hs,hybrid_sieve,500000000,2,2,block,1024,dynamic,4,2,2.069483,0.000009,0.723034,0.696442,0.709738,0.334795,0.000001,1.011644,26355867,
ryzen7535hs,hybrid_sieve,500000000,2,4,block,1024,dynamic,4,2,1.872916,0.000008,0.610433,0.599107,0.604770,0.325604,0.000001,0.948197,26355867,
ryzen7535hs,hybrid_sieve,500000000,4,1,block,1024,dynamic,4,2,1.913999,0.000011,0.589151,0.564575,0.573551,0.284975,0.000001,1.039862,26355867,
ryzen7535hs,hybrid_sieve,500000000,4,2,block,1024,dynamic,4,2,1.859806,0.000010,0.402159,0.387180,0.396292,0.297497,0.000001,1.164368,26355867,
ryzen7535hs,hybrid_sieve,500000000,8,1,block,1024,dynamic,4,2,1.768639,0.000013,0.326333,0.289741,0.304554,0.301831,0.000001,1.140460,26355867,
ryzen7535hs,serial_sieve,20000000,1,1,-,0,-,0,2,0.212472,,0.053450,,,,,,1270607,
ryzen7535hs,mpi_sieve,20000000,8,1,block,1024,-,0,2,0.074857,0.000007,0.011282,0.010528,0.010764,0.017039,0.000000,0.047049,1270607,
ryzen7535hs,hybrid_sieve,20000000,4,2,block,1024,dynamic,4,2,0.105889,0.000011,0.045365,0.022215,0.028468,0.039901,0.000001,0.043531,1270607,
ryzen7535hs,serial_sieve,50000000,1,1,-,0,-,0,2,0.258359,,0.144562,,,,,,3001134,
ryzen7535hs,mpi_sieve,50000000,8,1,block,1024,-,0,2,0.189152,0.000006,0.040659,0.026420,0.030988,0.051567,0.000001,0.110901,3001134,
ryzen7535hs,serial_sieve,100000000,1,1,-,0,-,0,2,0.460303,,0.252103,,,,,,5761455,
ryzen7535hs,mpi_sieve,100000000,8,1,block,1024,-,0,2,0.356822,0.000007,0.063108,0.052916,0.058245,0.071643,0.000001,0.223933,5761455,
ryzen7535hs,serial_sieve,200000000,1,1,-,0,-,0,2,0.933288,,0.522981,,,,,,11078937,
ryzen7535hs,mpi_sieve,200000000,8,1,block,1024,-,0,2,0.668883,0.000007,0.102857,0.085861,0.093293,0.150004,0.000001,0.429207,11078937,
ryzen7535hs,serial_sieve,500000000,1,1,-,0,-,0,3,2.635205,,1.547612,,,,,,26355867,
ryzen7535hs,mpi_sieve,500000000,1,1,block,1024,-,0,3,2.945184,0.000000,1.436128,1.436128,1.436128,0.528454,0.000001,0.980601,26355867,
ryzen7535hs,mpi_sieve,500000000,2,1,block,1024,-,0,3,2.258965,0.000007,0.833627,0.815640,0.824633,0.448714,0.000001,0.994603,26355867,
ryzen7535hs,mpi_sieve,500000000,3,1,block,1024,-,0,3,2.118612,0.000007,0.543969,0.535347,0.539941,0.360621,0.000001,1.222636,26355867,
ryzen7535hs,mpi_sieve,500000000,4,1,block,1024,-,0,3,1.902959,0.000007,0.463785,0.444862,0.453675,0.387958,0.000001,1.068993,26355867,
ryzen7535hs,mpi_sieve,500000000,5,1,block,1024,-,0,3,1.767650,0.000005,0.358390,0.351508,0.354111,0.315851,0.000001,1.093403,26355867,
ryzen7535hs,mpi_sieve,500000000,6,1,block,1024,-,0,3,1.795628,0.000012,0.375411,0.343058,0.364330,0.328120,0.000001,1.103083,26355867,
ryzen7535hs,mpi_sieve,500000000,7,1,block,1024,-,0,3,1.797324,0.000010,0.329404,0.297149,0.313095,0.353738,0.000001,1.143945,26355867,
ryzen7535hs,mpi_sieve,500000000,8,1,block,1024,-,0,3,1.707291,0.000009,0.263795,0.223505,0.244038,0.317653,0.000001,1.146459,26355867,
ryzen7535hs,mpi_sieve,500000000,8,1,blockcyclic,1024,-,0,3,2.940218,0.000008,0.628127,0.581263,0.604528,0.329980,0.718929,1.294198,26355867,
ryzen7535hs,mpi_sieve,500000000,8,1,wblock,1024,-,0,3,2.022817,0.000008,0.543868,0.168043,0.252702,0.335562,0.000001,1.143378,26355867,
ryzen7535hs,hybrid_sieve,500000000,1,1,block,1024,dynamic,4,3,3.463911,0.000004,2.112373,2.112373,2.112373,0.321685,0.000001,1.029849,26355867,
ryzen7535hs,hybrid_sieve,500000000,1,2,block,1024,dynamic,4,3,2.893305,0.000004,1.420485,1.420485,1.420485,0.412993,0.000037,1.059787,26355867,
ryzen7535hs,hybrid_sieve,500000000,1,4,block,1024,dynamic,4,3,2.378091,0.000010,1.030421,1.030421,1.030421,0.329914,0.000001,1.017745,26355867,
ryzen7535hs,hybrid_sieve,500000000,1,8,block,1024,dynamic,4,3,2.605822,0.000004,1.262586,1.262586,1.262586,0.332153,0.000001,1.011077,26355867,
ryzen7535hs,hybrid_sieve,500000000,2,1,block,1024,dynamic,4,3,2.421960,0.000019,1.064338,1.016921,1.040629,0.344749,0.000001,1.012854,26355867,
ryzen7535hs,hybrid_sieve,500000000,2,2,block,1024,dynamic,4,3,2.143468,0.000012,0.706408,0.687124,0.696766,0.329763,0.000001,1.126568,26355867,
ryzen7535hs,hybrid_sieve,500000000,2,4,block,1024,dynamic,4,3,2.120013,0.000010,0.603012,0.577975,0.590493,0.315973,0.000001,1.201017,26355867,
ryzen7535hs,hybrid_sieve,500000000,4,1,block,1024,dynamic,4,3,1.922127,0.000010,0.575986,0.529727,0.549877,0.286694,0.000001,1.059437,26355867,
ryzen7535hs,hybrid_sieve,500000000,4,2,block,1024,dynamic,4,3,1.838943,0.000013,0.465342,0.433867,0.444913,0.274145,0.000001,1.099443,26355867,
ryzen7535hs,hybrid_sieve,500000000,8,1,block,1024,dynamic,4,3,1.735733,0.000019,0.331503,0.267559,0.293155,0.320213,0.000001,1.108024,26355867,
ryzen7535hs,serial_sieve,20000000,1,1,-,0,-,0,3,0.212521,,0.051966,,,,,,1270607,
ryzen7535hs,mpi_sieve,20000000,8,1,block,1024,-,0,3,0.093803,0.000017,0.016743,0.007472,0.011547,0.035168,0.000001,0.047050,1270607,
ryzen7535hs,hybrid_sieve,20000000,4,2,block,1024,dynamic,4,3,0.090288,0.000011,0.032442,0.018003,0.025696,0.024495,0.000000,0.041644,1270607,
ryzen7535hs,serial_sieve,50000000,1,1,-,0,-,0,3,0.291250,,0.141399,,,,,,3001134,
ryzen7535hs,mpi_sieve,50000000,8,1,block,1024,-,0,3,0.206637,0.000008,0.052141,0.024890,0.032960,0.063761,0.000001,0.115233,3001134,
ryzen7535hs,serial_sieve,100000000,1,1,-,0,-,0,3,0.466402,,0.265921,,,,,,5761455,
ryzen7535hs,mpi_sieve,100000000,8,1,block,1024,-,0,3,0.340656,0.000007,0.059361,0.053300,0.055712,0.067075,0.000001,0.217239,5761455,
ryzen7535hs,serial_sieve,200000000,1,1,-,0,-,0,3,0.974453,,0.564217,,,,,,11078937,
ryzen7535hs,mpi_sieve,200000000,8,1,block,1024,-,0,3,0.751795,0.000072,0.115678,0.105363,0.110598,0.164123,0.000001,0.471920,11078937,
ryzen7535hs,serial,20000000,1,1,-,0,-,0,1,7.222317,,7.081001,,,,,,1270607,7.222317
ryzen7535hs,pthread,20000000,1,1,-,0,-,0,1,8.028646,,7.858738,,,,,,1270607,8.028646
ryzen7535hs,openmp,20000000,1,1,-,0,static,1,1,7.943121,,7.770113,,,,,,1270607,7.943121
ryzen7535hs,mpi,20000000,1,1,blockcyclic,1024,-,0,1,7.341828,0.000001,7.289931,7.289931,7.289931,0.015434,0.000001,0.036462,1270607,7.839429
ryzen7535hs,pthread,20000000,1,2,-,0,-,0,1,4.434792,,4.272684,,,,,,1270607,4.434792
ryzen7535hs,openmp,20000000,1,2,-,0,static,1,1,4.474517,,4.302110,,,,,,1270607,4.474517
ryzen7535hs,mpi,20000000,2,1,blockcyclic,1024,-,0,1,4.456340,0.000005,4.380284,4.347033,4.363658,0.013686,0.021335,0.041031,1270607,4.928972
ryzen7535hs,pthread,20000000,1,3,-,0,-,0,1,4.732476,,4.503911,,,,,,1270607,4.732476
ryzen7535hs,openmp,20000000,1,3,-,0,static,1,1,4.667355,,4.503449,,,,,,1270607,4.667355
ryzen7535hs,mpi,20000000,3,1,blockcyclic,1024,-,0,1,3.193517,0.000004,3.118171,2.841068,2.991998,0.292958,0.020998,0.038489,1270607,3.678619
ryzen7535hs,pthread,20000000,1,4,-,0,-,0,1,2.681258,,2.519556,,,,,,1270607,2.681258
ryzen7535hs,openmp,20000000,1,4,-,0,static,1,1,2.682125,,2.523470,,,,,,1270607,2.682125
ryzen7535hs,mpi,20000000,4,1,blockcyclic,1024,-,0,1,2.511453,0.000005,2.438206,2.264446,2.391626,0.188133,0.019396,0.039473,1270607,3.006443
ryzen7535hs,pthread,20000000,1,5,-,0,-,0,1,2.528361,,2.371234,,,,,,1270607,2.528361
ryzen7535hs,openmp,20000000,1,5,-,0,static,1,1,2.639249,,2.466196,,,,,,1270607,2.639249
ryzen7535hs,mpi,20000000,5,1,blockcyclic,1024,-,0,1,2.155655,0.000005,2.072734,1.974939,2.027256,0.049062,0.023347,0.044320,1270607,2.672246
ryzen7535hs,pthread,20000000,1,6,-,0,-,0,1,2.730754,,2.576797,,,,,,1270607,2.730754
ryzen7535hs,openmp,20000000,1,6,-,0,static,1,1,2.678158,,2.474955,,,,,,1270607,2.678158
ryzen7535hs,mpi,20000000,6,1,blockcyclic,1024,-,0,1,1.818936,0.000007,1.729991,1.567475,1.638857,0.174071,0.024922,0.048845,1270607,2.341832
ryzen7535hs,pthread,20000000,1,7,-,0,-,0,1,2.066423,,1.869243,,,,,,1270607,2.066423
ryzen7535hs,openmp,20000000,1,7,-,0,static,1,1,2.019895,,1.825689,,,,,,1270607,2.019895
ryzen7535hs,mpi,20000000,7,1,blockcyclic,1024,-,0,1,1.697765,0.000007,1.605900,1.407139,1.515566,0.030023,0.023905,0.054038,1270607,2.285340
ryzen7535hs,pthread,20000000,1,8,-,0,-,0,1,1.788434,,1.626859,,,,,,1270607,1.788434
ryzen7535hs,openmp,20000000,1,8,-,0,static,1,1,1.672716,,1.501745,,,,,,1270607,1.672716
ryzen7535hs,mpi,20000000,8,1,blockcyclic,1024,-,0,1,1.458085,0.000016,1.375471,1.247472,1.323598,0.023088,0.022617,0.045092,1270607,2.032106
ryzen7535hs,hybrid,20000000,1,1,blockcyclic,1024,dynamic,64,1,7.351351,0.000004,7.296834,7.296834,7.296834,0.014911,0.000000,0.039602,1270607,7.827953
ryzen7535hs,hybrid,20000000,1,2,blockcyclic,1024,dynamic,64,1,4.149249,0.000004,4.091493,4.091493,4.091493,0.016219,0.000001,0.041533,1270607,4.638258
ryzen7535hs,hybrid,20000000,1,4,blockcyclic,1024,dynamic,64,1,2.244671,0.000004,2.187522,2.187522,2.187522,0.015850,0.000001,0.041295,1270607,2.716172
ryzen7535hs,hybrid,20000000,1,8,blockcyclic,1024,dynamic,64,1,1.456383,0.000003,1.398983,1.398983,1.398983,0.014888,0.000001,0.042507,1270607,1.976012
ryzen7535hs,hybrid,20000000,2,1,blockcyclic,1024,dynamic,64,1,4.243127,0.000011,4.170627,4.134091,4.152359,0.014081,0.019679,0.038731,1270607,4.720013
ryzen7535hs,hybrid,20000000,2,2,blockcyclic,1024,dynamic,64,1,2.457454,0.000009,2.383724,2.345095,2.364409,0.013360,0.021394,0.038968,1270607,2.928548
ryzen7535hs,hybrid,20000000,2,4,blockcyclic,1024,dynamic,64,1,1.510133,0.000012,1.435721,1.420138,1.427930,0.029575,0.019517,0.040891,1270607,1.991257
ryzen7535hs,hybrid,20000000,4,1,blockcyclic,1024,dynamic,64,1,2.343060,0.000010,2.264230,2.111785,2.198108,0.013070,0.022183,0.043566,1270607,2.847216
ryzen7535hs,hybrid,20000000,4,2,blockcyclic,1024,dynamic,64,1,1.547235,0.000010,1.471415,1.398316,1.427473,0.013155,0.021478,0.041178,1270607,2.060826
ryzen7535hs,hybrid,20000000,8,1,blockcyclic,1024,dynamic,64,1,1.503908,0.000018,1.406507,1.300277,1.358942,0.093156,0.030151,0.045368,1270607,2.068320
ryzen7535hs,serial,20000000,1,1,-,0,-,0,2,7.398268,,7.243451,,,,,,1270607,7.398268
ryzen7535hs,pthread,20000000,1,1,-,0,-,0,2,7.874082,,7.685461,,,,,,1270607,7.874082
ryzen7535hs,openmp,20000000,1,1,-,0,static,1,2,8.526073,,8.265711,,,,,,1270607,8.526073
ryzen7535hs,mpi,20000000,1,1,blockcyclic,1024,-,0,2,7.728400,0.000000,7.647129,7.647129,7.647129,0.025612,0.000001,0.055659,1270607,8.333028
ryzen7535hs,pthread,20000000,1,2,-,0,-,0,2,4.683982,,4.513164,,,,,,1270607,4.683982
ryzen7535hs,openmp,20000000,1,2,-,0,static,1,2,4.488295,,4.259670,,,,,,1270607,4.488295
ryzen7535hs,mpi,20000000,2,1,blockcyclic,1024,-,0,2,4.161075,0.000008,4.069504,4.057468,4.063486,0.028060,0.025655,0.049884,1270607,4.836628
ryzen7535hs,pthread,20000000,1,3,-,0,-,0,2,4.325803,,4.138556,,,,,,1270607,4.325803
ryzen7535hs,openmp,20000000,1,3,-,0,static,1,2,4.391981,,4.218678,,,,,,1270607,4.391981
ryzen7535hs,mpi,20000000,3,1,blockcyclic,1024,-,0,2,2.830495,0.000034,2.742950,2.701581,2.721235,0.015315,0.024997,0.047199,1270607,3.333538
ryzen7535hs,pthread,20000000,1,4,-,0,-,0,2,2.510113,,2.342953,,,,,,1270607,2.510113
ryzen7535hs,openmp,20000000,1,4,-,0,static,1,2,2.658465,,2.448798,,,,,,1270607,2.658465
ryzen7535hs,mpi,20000000,4,1,blockcyclic,1024,-,0,2,2.319247,0.000009,2.242528,2.167811,2.205215,0.088077,0.021134,0.042215,1270607,2.867013
ryzen7535hs,pthread,20000000,1,5,-,0,-,0,2,2.462985,,2.291815,,,,,,1270607,2.462985
ryzen7535hs,openmp,20000000,1,5,-,0,static,1,2,2.676042,,2.460716,,,,,,1270607,2.676042
ryzen7535hs,mpi,20000000,5,1,blockcyclic,1024,-,0,2,2.075535,0.000004,1.999009,1.816193,1.930101,0.077610,0.019930,0.042423,1270607,2.593276
ryzen7535hs,pthread,20000000,1,6,-,0,-,0,2,2.615416,,2.452783,,,,,,1270607,2.615416
ryzen7535hs,openmp,20000000,1,6,-,0,static,1,2,2.660554,,2.495970,,,,,,1270607,2.660554
ryzen7535hs,mpi,20000000,6,1,blockcyclic,1024,-,0,2,1.844632,0.000006,1.763349,1.657022,1.705903,0.014724,0.022353,0.044199,1270607,2.382133
ryzen7535hs,pthread,20000000,1,7,-,0,-,0,2,1.983624,,1.822394,,,,,,1270607,1.983624
ryzen7535hs,openmp,20000000,1,7,-,0,static,1,2,2.101383,,1.906106,,,,,,1270607,2.101383
ryzen7535hs,mpi,20000000,7,1,blockcyclic,1024,-,0,2,1.630469,0.000006,1.544008,1.501007,1.521613,0.056495,0.024080,0.048881,1270607,2.171875
ryzen7535hs,pthread,20000000,1,8,-,0,-,0,2,1.657189,,1.499708,,,,,,1270607,1.657189
ryzen7535hs,openmp,20000000,1,8,-,0,static,1,2,1.698617,,1.491467,,,,,,1270607,1.698617
ryzen7535hs,mpi,20000000,8,1,blockcyclic,1024,-,0,2,1.496483,0.000023,1.411789,1.322235,1.378727,0.036234,0.022092,0.047771,1270607,2.089594
ryzen7535hs,hybrid,20000000,1,1,blockcyclic,1024,dynamic,64,2,7.334393,0.000004,7.241466,7.241466,7.241466,0.027930,0.000001,0.064993,1270607,7.814519
ryzen7535hs,hybrid,20000000,1,2,blockcyclic,1024,dynamic,64,2,4.359203,0.000003,4.304003,4.304003,4.304003,0.015397,0.000001,0.039799,1270607,4.822593
ryzen7535hs,hybrid,20000000,1,4,blockcyclic,1024,dynamic,64,2,2.378023,0.000026,2.323981,2.323981,2.323981,0.014683,0.000000,0.039333,1270607,2.837455
ryzen7535hs,hybrid,20000000,1,8,blockcyclic,1024,dynamic,64,2,1.504467,0.000003,1.444794,1.444794,1.444794,0.015140,0.000001,0.044529,1270607,1.965963
ryzen7535hs,hybrid,20000000,2,1,blockcyclic,1024,dynamic,64,2,4.110443,0.000010,4.001748,3.973382,3.987565,0.021950,0.031078,0.055656,1270607,4.637558
ryzen7535hs,hybrid,20000000,2,2,blockcyclic,1024,dynamic,64,2,2.411334,0.000011,2.337764,2.241915,2.289840,0.109622,0.019874,0.039912,1270607,2.889684
ryzen7535hs,hybrid,20000000,2,4,blockcyclic,1024,dynamic,64,2,1.554690,0.000012,1.478370,1.430911,1.454640,0.063503,0.020058,0.040206,1270607,2.047425
ryzen7535hs,hybrid,20000000,4,1,blockcyclic,1024,dynamic,64,2,2.357051,0.000012,2.277060,2.228663,2.246658,0.013619,0.022439,0.043920,1270607,2.872199
ryzen7535hs,hybrid,20000000,4,2,blockcyclic,1024,dynamic,64,2,1.470347,0.000009,1.400372,1.322963,1.369579,0.012353,0.018904,0.038708,1270607,1.995883
ryzen7535hs,hybrid,20000000,8,1,blockcyclic,1024,dynamic,64,2,1.430781,0.000011,1.345909,1.246801,1.307723,0.115488,0.026970,0.041511,1270607,1.984078
ryzen7535hs,serial,20000000,1,1,-,0,-,0,3,7.456848,,7.325015,,,,,,1270607,7.456848
ryzen7535hs,pthread,20000000,1,1,-,0,-,0,3,7.834447,,7.663930,,,,,,1270607,7.834447
ryzen7535hs,openmp,20000000,1,1,-,0,static,1,3,7.782105,,7.610730,,,,,,1270607,7.782105
ryzen7535hs,mpi,20000000,1,1,blockcyclic,1024,-,0,3,7.297069,0.000000,7.237815,7.237815,7.237815,0.015189,0.000001,0.044064,1270607,7.780418
ryzen7535hs,pthread,20000000,1,2,-,0,-,0,3,4.755547,,4.593245,,,,,,1270607,4.755547
ryzen7535hs,openmp,20000000,1,2,-,0,static,1,3,4.645079,,4.481538,,,,,,1270607,4.645079
ryzen7535hs,mpi,20000000,2,1,blockcyclic,1024,-,0,3,4.357955,0.000006,4.279234,4.262946,4.271090,0.033293,0.020887,0.040823,1270607,4.837416
ryzen7535hs,pthread,20000000,1,3,-,0,-,0,3,4.365326,,4.196523,,,,,,1270607,4.365326
ryzen7535hs,openmp,20000000,1,3,-,0,static,1,3,4.476353,,4.313324,,,,,,1270607,4.476353
ryzen7535hs,mpi,20000000,3,1,blockcyclic,1024,-,0,3,3.111693,0.000005,3.038520,2.921497,2.960563,0.013387,0.019725,0.040055,1270607,3.606253
ryzen7535hs,pthread,20000000,1,4,-,0,-,0,3,2.723778,,2.567723,,,,,,1270607,2.723778
ryzen7535hs,openmp,20000000,1,4,-,0,static,1,3,2.647089,,2.489098,,,,,,1270607,2.647089
ryzen7535hs,mpi,20000000,4,1,blockcyclic,1024,-,0,3,2.477340,0.000013,2.394819,2.339887,2.372086,0.069318,0.028627,0.039495,1270607,3.013977
ryzen7535hs,pthread,20000000,1,5,-,0,-,0,3,2.717210,,2.563371,,,,,,1270607,2.717210
ryzen7535hs,openmp,20000000,1,5,-,0,static,1,3,2.729841,,2.565633,,,,,,1270607,2.729841
ryzen7535hs,mpi,20000000,5,1,blockcyclic,1024,-,0,3,2.165452,0.000006,2.089398,1.907067,2.002454,0.014399,0.019834,0.041814,1270607,2.680425
ryzen7535hs,pthread,20000000,1,6,-,0,-,0,3,2.536285,,2.373464,,,,,,1270607,2.536285
ryzen7535hs,openmp,20000000,1,6,-,0,static,1,3,2.676769,,2.519216,,,,,,1270607,2.676769
ryzen7535hs,mpi,20000000,6,1,blockcyclic,1024,-,0,3,1.851535,0.000006,1.774438,1.658418,1.689207,0.099027,0.021445,0.042584,1270607,2.381427
ryzen7535hs,pthread,20000000,1,7,-,0,-,0,3,2.003156,,1.848000,,,,,,1270607,2.003156
ryzen7535hs,openmp,20000000,1,7,-,0,static,1,3,1.997070,,1.839552,,,,,,1270607,1.997070
ryzen7535hs,mpi,20000000,7,1,blockcyclic,1024,-,0,3,1.667612,0.000007,1.588060,1.411476,1.517650,0.054850,0.020873,0.045759,1270607,2.225188
ryzen7535hs,pthread,20000000,1,8,-,0,-,0,3,1.688494,,1.536238,,,,,,1270607,1.688494
ryzen7535hs,openmp,20000000,1,8,-,0,static,1,3,1.720840,,1.562410,,,,,,1270607,1.720840
ryzen7535hs,mpi,20000000,8,1,blockcyclic,1024,-,0,3,1.620550,0.000007,1.534187,1.311114,1.446855,0.081043,0.024391,0.048178,1270607,2.181324
ryzen7535hs,hybrid,20000000,1,1,blockcyclic,1024,dynamic,64,3,7.195328,0.000004,7.140122,7.140122,7.140122,0.014800,0.000000,0.040401,1270607,7.648725
ryzen7535hs,hybrid,20000000,1,2,blockcyclic,1024,dynamic,64,3,4.272201,0.000003,4.218005,4.218005,4.218005,0.015125,0.000001,0.039067,1270607,4.734430
ryzen7535hs,hybrid,20000000,1,4,blockcyclic,1024,dynamic,64,3,2.466888,0.000004,2.413131,2.413131,2.413131,0.014512,0.000000,0.039241,1270607,2.931441
ryzen7535hs,hybrid,20000000,1,8,blockcyclic,1024,dynamic,64,3,1.534568,0.000011,1.480397,1.480397,1.480397,0.014979,0.000001,0.039180,1270607,1.994332
ryzen7535hs,hybrid,20000000,2,1,blockcyclic,1024,dynamic,64,3,4.530814,0.000009,4.455724,4.443884,4.449804,0.016364,0.019443,0.039274,1270607,4.998010
ryzen7535hs,hybrid,20000000,2,2,blockcyclic,1024,dynamic,64,3,2.425261,0.000008,2.351197,2.332776,2.341987,0.032316,0.021110,0.039050,1270607,2.900497
ryzen7535hs,hybrid,20000000,2,4,blockcyclic,1024,dynamic,64,3,1.556991,0.000008,1.482104,1.445900,1.464002,0.015745,0.020346,0.038787,1270607,2.032068
ryzen7535hs,hybrid,20000000,4,1,blockcyclic,1024,dynamic,64,3,2.507172,0.000010,2.432822,2.335757,2.385564,0.110103,0.020461,0.040841,1270607,3.014848
ryzen7535hs,hybrid,20000000,4,2,blockcyclic,1024,dynamic,64,3,1.502266,0.000008,1.427973,1.357855,1.394581,0.076621,0.019657,0.039132,1270607,1.999351
ryzen7535hs,hybrid,20000000,8,1,blockcyclic,1024,dynamic,64,3,1.494002,0.000011,1.415427,1.292178,1.375514,0.083992,0.021503,0.043026,1270607,2.048366
