site,impl,n,procs,threads,dist,chunk,sched,sched_chunk,run,total,bcast,comp_max,comp_min,comp_avg,gather,merge,write,count,wall
caas-2node,mpi,4000000,16,1,block,1024,-,0,1,0.063160,0.000511,0.048005,0.012022,0.034752,0.044290,0.000000,0.006338,283146,1.002981
caas-2node,mpi,4000000,16,1,block,1024,-,0,2,0.073640,0.007098,0.047906,0.011650,0.034695,0.048951,0.000000,0.005941,283146,1.038525
caas-2node,mpi,4000000,16,1,block,1024,-,0,3,0.061905,0.000685,0.047933,0.011654,0.034638,0.043714,0.000000,0.005852,283146,1.013816
caas-2node,mpi,4000000,16,1,cyclic,1024,-,0,1,0.064514,0.000498,0.035782,0.034672,0.034931,0.015711,0.007442,0.005943,283146,1.016287
caas-2node,mpi,4000000,16,1,cyclic,1024,-,0,2,0.057436,0.000505,0.035092,0.034571,0.034711,0.008230,0.007445,0.006439,283146,1.018349
caas-2node,mpi,4000000,16,1,cyclic,1024,-,0,3,0.075530,0.007134,0.034801,0.034586,0.034669,0.020212,0.007395,0.006068,283146,1.031084
caas-2node,mpi,4000000,16,1,blockcyclic,1024,-,0,1,0.051151,0.000466,0.035685,0.034424,0.034726,0.007752,0.002341,0.005916,283146,1.241956
caas-2node,mpi,4000000,16,1,blockcyclic,1024,-,0,2,0.050675,0.000427,0.035001,0.034409,0.034657,0.007641,0.002096,0.005822,283146,0.990202
caas-2node,mpi,4000000,16,1,blockcyclic,1024,-,0,3,0.052046,0.000434,0.034947,0.034365,0.034624,0.008161,0.002135,0.006711,283146,0.997463
caas-2node,mpi,4000000,16,1,wblock,1024,-,0,1,0.082336,0.000493,0.068885,0.032476,0.038824,0.033736,0.000000,0.006162,283146,1.025895
caas-2node,mpi,4000000,16,1,wblock,1024,-,0,2,0.069862,0.000425,0.057705,0.032455,0.037333,0.021338,0.000000,0.006081,283146,1.029509
caas-2node,mpi,4000000,16,1,wblock,1024,-,0,3,0.054985,0.000400,0.041702,0.032493,0.034678,0.006836,0.000000,0.006047,283146,1.011411
caas-2node,mpi,6000000,16,1,block,1024,-,0,1,0.103919,0.000411,0.085120,0.020341,0.061261,0.073924,0.000000,0.009243,412849,1.074406
caas-2node,mpi,6000000,16,1,block,1024,-,0,2,0.103533,0.000456,0.085111,0.020378,0.061221,0.073398,0.000000,0.009301,412849,1.050730
caas-2node,mpi,6000000,16,1,block,1024,-,0,3,0.103031,0.000455,0.085061,0.020311,0.061253,0.073716,0.000000,0.008549,412849,1.132369
caas-2node,mpi,6000000,16,1,cyclic,1024,-,0,1,0.090848,0.000425,0.061698,0.061117,0.061356,0.009871,0.010651,0.008491,412849,1.036209
caas-2node,mpi,6000000,16,1,cyclic,1024,-,0,2,0.094382,0.000394,0.061825,0.061137,0.061362,0.012677,0.010613,0.009442,412849,1.037351
caas-2node,mpi,6000000,16,1,cyclic,1024,-,0,3,0.090555,0.000422,0.061448,0.061158,0.061297,0.009428,0.010877,0.008439,412849,1.040052
caas-2node,mpi,6000000,16,1,blockcyclic,1024,-,0,1,0.082790,0.000467,0.061601,0.061047,0.061277,0.009566,0.002900,0.008509,412849,1.038570
caas-2node,mpi,6000000,16,1,blockcyclic,1024,-,0,2,0.088068,0.000500,0.061935,0.061030,0.061379,0.013236,0.003036,0.009468,412849,1.040238
caas-2node,mpi,6000000,16,1,blockcyclic,1024,-,0,3,0.147644,0.000491,0.120876,0.061064,0.068915,0.072924,0.003075,0.009973,412849,1.091742
caas-2node,mpi,6000000,16,1,wblock,1024,-,0,1,0.092580,0.000482,0.073571,0.057605,0.061320,0.009573,0.000000,0.008955,412849,1.041173
caas-2node,mpi,6000000,16,1,wblock,1024,-,0,2,0.093110,0.000519,0.073530,0.058041,0.061522,0.010187,0.000000,0.008874,412849,2.097544
caas-2node,mpi,6000000,16,1,wblock,1024,-,0,3,0.123340,0.001987,0.105037,0.057809,0.072572,0.038869,0.000000,0.009021,412849,1.126476
caas-2node,mpi,8000000,16,1,block,1024,-,0,1,0.262089,0.000414,0.237633,0.030260,0.118367,0.219904,0.000000,0.011512,539777,1.259338
caas-2node,mpi,8000000,16,1,block,1024,-,0,2,0.152002,0.000473,0.128053,0.030361,0.091886,0.109897,0.000000,0.011271,539777,1.112821
caas-2node,mpi,8000000,16,1,block,1024,-,0,3,0.154797,0.000440,0.128175,0.030294,0.091885,0.112886,0.000000,0.011177,539777,1.095437
caas-2node,mpi,8000000,16,1,cyclic,1024,-,0,1,0.133217,0.000427,0.093975,0.091724,0.092169,0.015642,0.013297,0.011687,539777,1.097320
caas-2node,mpi,8000000,16,1,cyclic,1024,-,0,2,0.130321,0.000503,0.092435,0.091731,0.092078,0.013215,0.013171,0.011200,539777,1.078292
caas-2node,mpi,8000000,16,1,cyclic,1024,-,0,3,0.135664,0.000401,0.092369,0.091706,0.092012,0.018397,0.013498,0.010998,539777,1.076335
caas-2node,mpi,8000000,16,1,blockcyclic,1024,-,0,1,0.120584,0.000452,0.092409,0.091470,0.091979,0.014110,0.003116,0.010826,539777,1.068227
caas-2node,mpi,8000000,16,1,blockcyclic,1024,-,0,2,0.120153,0.000457,0.092330,0.091496,0.091942,0.012885,0.003210,0.011763,539777,1.074164
caas-2node,mpi,8000000,16,1,blockcyclic,1024,-,0,3,0.119320,0.000396,0.092932,0.091435,0.091991,0.012633,0.003263,0.011145,539777,1.072553
caas-2node,mpi,8000000,16,1,wblock,1024,-,0,1,0.133004,0.000434,0.109571,0.086711,0.091976,0.011772,0.000000,0.011227,539777,1.099478
caas-2node,mpi,8000000,16,1,wblock,1024,-,0,2,0.131795,0.000407,0.109704,0.086594,0.091941,0.010457,0.000000,0.011227,539777,1.181028
caas-2node,mpi,8000000,16,1,wblock,1024,-,0,3,0.133107,0.000457,0.109563,0.086865,0.091942,0.010616,0.000000,0.012471,539777,1.093490
caas-2node,mpi,10000000,16,1,block,1024,-,0,1,0.204532,0.000457,0.175389,0.041253,0.126260,0.148813,0.000000,0.014009,664579,1.155633
caas-2node,mpi,10000000,16,1,block,1024,-,0,2,0.216092,0.000432,0.175392,0.041347,0.126131,0.160183,0.000000,0.014130,664579,1.179054
caas-2node,mpi,10000000,16,1,block,1024,-,0,3,0.282351,0.000479,0.252928,0.041897,0.136174,0.225383,0.000000,0.014593,664579,1.259952
caas-2node,mpi,10000000,16,1,cyclic,1024,-,0,1,0.173136,0.000423,0.129649,0.125775,0.126467,0.016560,0.015913,0.013993,664579,1.118146
caas-2node,mpi,10000000,16,1,cyclic,1024,-,0,2,0.169545,0.000436,0.126391,0.125681,0.126070,0.013405,0.015640,0.013868,664579,1.118129
caas-2node,mpi,10000000,16,1,cyclic,1024,-,0,3,0.173517,0.000425,0.126391,0.125740,0.126050,0.017592,0.015745,0.013570,664579,1.114718
caas-2node,mpi,10000000,16,1,blockcyclic,1024,-,0,1,0.158104,0.000427,0.126451,0.125440,0.125982,0.013793,0.003339,0.014435,664579,1.110031
caas-2node,mpi,10000000,16,1,blockcyclic,1024,-,0,2,0.157446,0.000477,0.126328,0.125363,0.125967,0.013857,0.003384,0.013668,664579,1.103316
caas-2node,mpi,10000000,16,1,blockcyclic,1024,-,0,3,0.159591,0.000414,0.127987,0.125343,0.126643,0.014959,0.003406,0.013515,664579,1.111846
caas-2node,mpi,10000000,16,1,wblock,1024,-,0,1,0.182104,0.000429,0.156917,0.118718,0.126853,0.011368,0.000000,0.013390,664579,1.118860
caas-2node,mpi,10000000,16,1,wblock,1024,-,0,2,0.176201,0.000390,0.149553,0.118622,0.125929,0.011976,0.000000,0.014281,664579,1.122020
caas-2node,mpi,10000000,16,1,wblock,1024,-,0,3,0.176231,0.000507,0.150340,0.118685,0.127027,0.011508,0.000000,0.013876,664579,1.122814
caas-2node,mpi,14000000,16,1,block,1024,-,0,1,0.326754,0.007572,0.283203,0.066095,0.202822,0.233786,0.000000,0.019300,910077,1.265245
caas-2node,mpi,14000000,16,1,block,1024,-,0,2,0.320200,0.000437,0.283478,0.066093,0.203461,0.234264,0.000000,0.019406,910077,1.268903
caas-2node,mpi,14000000,16,1,block,1024,-,0,3,0.320508,0.000394,0.283079,0.066295,0.202789,0.234032,0.000000,0.019786,910077,1.276140
caas-2node,mpi,14000000,16,1,cyclic,1024,-,0,1,0.260757,0.000378,0.203617,0.202453,0.202970,0.016506,0.021461,0.018795,910077,1.205830
caas-2node,mpi,14000000,16,1,cyclic,1024,-,0,2,0.264365,0.000449,0.203558,0.202528,0.202978,0.019737,0.021361,0.019409,910077,1.211879
caas-2node,mpi,14000000,16,1,cyclic,1024,-,0,3,0.261737,0.000445,0.204851,0.202491,0.203440,0.017273,0.021207,0.018681,910077,1.217633
caas-2node,mpi,14000000,16,1,blockcyclic,1024,-,0,1,0.289747,0.005714,0.242391,0.202280,0.207782,0.057383,0.004390,0.019593,910077,1.236580
caas-2node,mpi,14000000,16,1,blockcyclic,1024,-,0,2,0.300598,0.000468,0.260819,0.202206,0.209962,0.017017,0.004337,0.018816,910077,1.249393
caas-2node,mpi,14000000,16,1,blockcyclic,1024,-,0,3,0.245657,0.000440,0.203484,0.202191,0.202864,0.018679,0.004841,0.018899,910077,1.298816
caas-2node,mpi,14000000,16,1,wblock,1024,-,0,1,0.272862,0.000446,0.240047,0.191681,0.202913,0.012490,0.000000,0.019878,910077,1.214839
caas-2node,mpi,14000000,16,1,wblock,1024,-,0,2,0.274351,0.000613,0.239597,0.191707,0.202799,0.014011,0.000000,0.020129,910077,1.222322
caas-2node,mpi,14000000,16,1,wblock,1024,-,0,3,0.274208,0.000468,0.240146,0.191910,0.202851,0.014255,0.000000,0.019340,910077,1.237365
caas-2node,mpi,18000000,16,1,block,1024,-,0,1,0.453358,0.000450,0.407750,0.093546,0.290859,0.334975,0.000000,0.024387,1151367,1.405844
caas-2node,mpi,18000000,16,1,block,1024,-,0,2,0.771187,0.000460,0.713485,0.093577,0.378980,0.648534,0.000000,0.028616,1151367,1.742093
caas-2node,mpi,18000000,16,1,block,1024,-,0,3,0.840170,0.000454,0.791674,0.093983,0.384743,0.717871,0.000000,0.027861,1151367,1.828066
caas-2node,mpi,18000000,16,1,cyclic,1024,-,0,1,0.367857,0.000390,0.290596,0.289344,0.289782,0.019553,0.027008,0.030311,1151367,1.591404
caas-2node,mpi,18000000,16,1,cyclic,1024,-,0,2,0.369499,0.000428,0.290327,0.289452,0.289730,0.020697,0.026610,0.031437,1151367,1.308763
caas-2node,mpi,18000000,16,1,cyclic,1024,-,0,3,0.360200,0.000407,0.290693,0.289394,0.289818,0.018726,0.026823,0.023843,1151367,1.316143
caas-2node,mpi,18000000,16,1,blockcyclic,1024,-,0,1,0.340568,0.000483,0.291102,0.289036,0.289638,0.020178,0.005300,0.024652,1151367,1.293317
caas-2node,mpi,18000000,16,1,blockcyclic,1024,-,0,2,0.352357,0.000456,0.299808,0.288932,0.290728,0.019830,0.005258,0.027693,1151367,1.302136
caas-2node,mpi,18000000,16,1,blockcyclic,1024,-,0,3,0.366993,0.000414,0.291181,0.288605,0.289544,0.042339,0.005150,0.029522,1151367,1.325490
caas-2node,mpi,18000000,16,1,wblock,1024,-,0,1,0.387830,0.000406,0.340753,0.274542,0.289572,0.016500,0.000000,0.030170,1151367,1.336436
caas-2node,mpi,18000000,16,1,wblock,1024,-,0,2,0.388859,0.000422,0.340997,0.274740,0.289608,0.016887,0.000000,0.030553,1151367,1.341773
caas-2node,mpi,18000000,16,1,wblock,1024,-,0,3,0.387740,0.000459,0.340902,0.274504,0.289833,0.015640,0.000000,0.030739,1151367,1.341049
caas-2node,mpi,20000000,16,1,block,1024,-,0,1,0.526082,0.007562,0.470388,0.108341,0.336116,0.382129,0.000000,0.028049,1270607,1.468470
caas-2node,mpi,20000000,16,1,block,1024,-,0,2,0.523912,0.000432,0.470454,0.108402,0.336290,0.388335,0.000000,0.026743,1270607,1.456570
caas-2node,mpi,20000000,16,1,block,1024,-,0,3,0.528109,0.000440,0.470318,0.108226,0.336054,0.385899,0.000000,0.033545,1270607,1.461791
caas-2node,mpi,20000000,16,1,cyclic,1024,-,0,1,0.419452,0.000423,0.337305,0.336104,0.336654,0.020857,0.029524,0.031378,1270607,1.370111
caas-2node,mpi,20000000,16,1,cyclic,1024,-,0,2,0.424039,0.000475,0.339597,0.336389,0.337371,0.024222,0.029802,0.031168,1270607,1.368978
caas-2node,mpi,20000000,16,1,cyclic,1024,-,0,3,0.423683,0.000401,0.337767,0.335960,0.336551,0.022368,0.029633,0.034190,1270607,1.366974
caas-2node,mpi,20000000,16,1,blockcyclic,1024,-,0,1,0.400868,0.000512,0.340160,0.335665,0.336731,0.024510,0.005791,0.033409,1270607,1.349769
caas-2node,mpi,20000000,16,1,blockcyclic,1024,-,0,2,0.396180,0.000431,0.337800,0.335234,0.336245,0.020749,0.006077,0.032306,1270607,1.337534
caas-2node,mpi,20000000,16,1,blockcyclic,1024,-,0,3,0.391236,0.000483,0.337618,0.335428,0.336366,0.021395,0.005865,0.026990,1270607,1.351921
caas-2node,mpi,20000000,16,1,wblock,1024,-,0,1,0.443668,0.000469,0.395214,0.318564,0.336214,0.016077,0.000000,0.031908,1270607,1.395589
caas-2node,mpi,20000000,16,1,wblock,1024,-,0,2,0.445987,0.000506,0.395161,0.318421,0.336169,0.017774,0.000000,0.032546,1270607,1.387079
caas-2node,mpi,20000000,16,1,wblock,1024,-,0,3,0.448547,0.000429,0.394983,0.318402,0.336200,0.020710,0.000000,0.032425,1270607,1.381079
caas-2node,serial_sieve,500000000,1,1,-,0,-,0,1,1.539836,,0.777999,,,,,,26355867,1.539836
caas-2node,mpi_sieve,500000000,16,1,block,1024,-,0,1,1.190103,0.000442,0.077158,0.047450,0.052684,0.282504,0.000000,0.832772,26355867,2.164885
caas-2node,serial_sieve,500000000,1,1,-,0,-,0,2,1.596269,,0.843559,,,,,,26355867,1.596269
caas-2node,mpi_sieve,500000000,16,1,block,1024,-,0,2,1.043798,0.000446,0.057407,0.048436,0.050656,0.214624,0.000001,0.779866,26355867,2.031136
caas-2node,serial_sieve,500000000,1,1,-,0,-,0,3,1.511725,,0.786541,,,,,,26355867,1.511725
caas-2node,mpi_sieve,500000000,16,1,block,1024,-,0,3,1.045901,0.000432,0.051917,0.047055,0.049185,0.253358,0.000000,0.745056,26355867,2.014696
