site,impl,n,procs,threads,dist,chunk,sched,sched_chunk,run,total,bcast,comp_max,comp_min,comp_avg,gather,merge,write,count,wall
caas-1node,mpi,4000000,8,1,block,1024,-,0,3,0.115679,0.000014,0.094513,0.030258,0.069586,0.078970,0.000000,0.006437,283146,1.057353
caas-1node,mpi,4000000,8,1,cyclic,1024,-,0,1,0.084322,0.000008,0.069301,0.069112,0.069233,0.001933,0.006713,0.006474,283146,1.218134
caas-1node,mpi,4000000,8,1,cyclic,1024,-,0,2,0.086235,0.000012,0.071921,0.069060,0.069539,0.001726,0.006619,0.005957,283146,1.016237
caas-1node,mpi,4000000,8,1,cyclic,1024,-,0,3,0.084021,0.000012,0.069256,0.069063,0.069176,0.002086,0.006704,0.006092,283146,1.006884
caas-1node,mpi,4000000,8,1,blockcyclic,1024,-,0,1,0.080171,0.000006,0.069543,0.068857,0.069147,0.002333,0.002626,0.006064,283146,1.002629
caas-1node,mpi,4000000,8,1,blockcyclic,1024,-,0,2,0.079455,0.000007,0.069529,0.068973,0.069206,0.002107,0.002182,0.006009,283146,0.991170
caas-1node,mpi,4000000,8,1,blockcyclic,1024,-,0,3,0.079424,0.000007,0.069480,0.068818,0.069174,0.002293,0.002034,0.005980,283146,0.988075
caas-1node,mpi,4000000,8,1,wblock,1024,-,0,1,0.087612,0.000012,0.079322,0.065105,0.069162,0.001859,0.000000,0.006420,283146,1.009292
caas-1node,mpi,4000000,8,1,wblock,1024,-,0,2,0.087329,0.000006,0.079469,0.065140,0.069206,0.001787,0.000000,0.006067,283146,1.011320
caas-1node,mpi,4000000,8,1,wblock,1024,-,0,3,0.087473,0.000006,0.079246,0.065299,0.069161,0.001888,0.000000,0.006333,283146,1.675271
caas-1node,mpi,6000000,8,1,block,1024,-,0,1,0.181346,0.000012,0.170268,0.053077,0.122884,0.118951,0.000000,0.009306,412849,1.116975
caas-1node,mpi,6000000,8,1,block,1024,-,0,2,0.180735,0.000006,0.170365,0.053109,0.122695,0.119048,0.000000,0.008572,412849,1.102312
caas-1node,mpi,6000000,8,1,block,1024,-,0,3,0.178698,0.000006,0.167777,0.053138,0.122326,0.116635,0.000000,0.008918,412849,1.101331
caas-1node,mpi,6000000,8,1,cyclic,1024,-,0,1,0.142655,0.000006,0.122581,0.122226,0.122438,0.002169,0.009748,0.008433,412849,1.048496
caas-1node,mpi,6000000,8,1,cyclic,1024,-,0,2,0.150268,0.000006,0.122661,0.122335,0.122484,0.009774,0.009713,0.008404,412849,1.075216
caas-1node,mpi,6000000,8,1,cyclic,1024,-,0,3,0.143499,0.000006,0.122614,0.122231,0.122456,0.002170,0.009693,0.009298,412849,1.050568
caas-1node,mpi,6000000,8,1,blockcyclic,1024,-,0,1,0.148926,0.000006,0.126159,0.122021,0.122788,0.011185,0.003177,0.008398,412849,1.074049
caas-1node,mpi,6000000,8,1,blockcyclic,1024,-,0,2,0.136410,0.000007,0.122843,0.122024,0.122320,0.002474,0.003141,0.008650,412849,1.055747
caas-1node,mpi,6000000,8,1,blockcyclic,1024,-,0,3,0.135819,0.000006,0.122784,0.122101,0.122359,0.002295,0.002859,0.008451,412849,1.046564
caas-1node,mpi,6000000,8,1,wblock,1024,-,0,1,0.150437,0.000006,0.139710,0.115410,0.122355,0.001963,0.000000,0.008758,412849,1.056986
caas-1node,mpi,6000000,8,1,wblock,1024,-,0,2,0.161198,0.000006,0.150651,0.115406,0.123710,0.001895,0.000000,0.008646,412849,1.105664
caas-1node,mpi,6000000,8,1,wblock,1024,-,0,3,0.150323,0.000011,0.139492,0.115318,0.122326,0.002053,0.000000,0.008767,412849,1.062648
caas-1node,mpi,8000000,8,1,block,1024,-,0,1,0.266275,0.000006,0.252494,0.079536,0.183674,0.175609,0.000000,0.011124,539777,1.543803
caas-1node,mpi,8000000,8,1,block,1024,-,0,2,0.266645,0.000006,0.252805,0.085993,0.185394,0.169282,0.000000,0.011363,539777,1.339303
caas-1node,mpi,8000000,8,1,block,1024,-,0,3,0.271957,0.000006,0.252406,0.097285,0.186144,0.163526,0.000000,0.011140,539777,1.186894
caas-1node,mpi,8000000,8,1,cyclic,1024,-,0,1,0.209369,0.000006,0.184178,0.183709,0.183879,0.002643,0.011801,0.011055,539777,1.140736
caas-1node,mpi,8000000,8,1,cyclic,1024,-,0,2,0.213784,0.000006,0.183900,0.183675,0.183763,0.007214,0.011912,0.010943,539777,1.147861
caas-1node,mpi,8000000,8,1,cyclic,1024,-,0,3,0.209118,0.000007,0.183920,0.183531,0.183715,0.002685,0.011951,0.010944,539777,1.142185
caas-1node,mpi,8000000,8,1,blockcyclic,1024,-,0,1,0.207451,0.000006,0.184051,0.183053,0.183557,0.010179,0.003291,0.010922,539777,1.387917
caas-1node,mpi,8000000,8,1,blockcyclic,1024,-,0,2,0.200692,0.000006,0.184125,0.183003,0.183566,0.003405,0.003276,0.011002,539777,1.129082
caas-1node,mpi,8000000,8,1,blockcyclic,1024,-,0,3,0.213334,0.000006,0.194183,0.183366,0.184944,0.004875,0.003304,0.010966,539777,1.145455
caas-1node,mpi,8000000,8,1,wblock,1024,-,0,1,0.221782,0.000007,0.208504,0.173392,0.183464,0.002184,0.000000,0.011088,539777,1.144723
caas-1node,mpi,8000000,8,1,wblock,1024,-,0,2,0.222130,0.000006,0.208753,0.173577,0.183608,0.002238,0.000000,0.011132,539777,1.137469
caas-1node,mpi,8000000,8,1,wblock,1024,-,0,3,0.222143,0.000006,0.208931,0.173523,0.183658,0.002211,0.000000,0.010994,539777,1.149006
caas-1node,mpi,10000000,8,1,block,1024,-,0,1,0.361853,0.000006,0.345968,0.108155,0.251547,0.240095,0.000000,0.013596,664579,1.337689
caas-1node,mpi,10000000,8,1,block,1024,-,0,2,0.361621,0.000006,0.346041,0.108200,0.251609,0.240037,0.000000,0.013378,664579,1.276204
caas-1node,mpi,10000000,8,1,block,1024,-,0,3,0.367587,0.000006,0.345915,0.108215,0.251543,0.245821,0.000000,0.013545,664579,1.284300
caas-1node,mpi,10000000,8,1,cyclic,1024,-,0,1,0.282254,0.000006,0.251950,0.251662,0.251813,0.002505,0.014741,0.013340,664579,1.188648
caas-1node,mpi,10000000,8,1,cyclic,1024,-,0,2,0.282326,0.000007,0.251940,0.251589,0.251785,0.002550,0.014754,0.013356,664579,1.187131
caas-1node,mpi,10000000,8,1,cyclic,1024,-,0,3,0.282464,0.000006,0.251964,0.251636,0.251835,0.002525,0.014732,0.013455,664579,1.209465
caas-1node,mpi,10000000,8,1,blockcyclic,1024,-,0,1,0.271586,0.000006,0.252021,0.251173,0.251700,0.003045,0.004039,0.013323,664579,1.183441
caas-1node,mpi,10000000,8,1,blockcyclic,1024,-,0,2,0.272733,0.000006,0.251972,0.251047,0.251623,0.003162,0.004065,0.014453,664579,1.178931
caas-1node,mpi,10000000,8,1,blockcyclic,1024,-,0,3,0.271701,0.000006,0.252039,0.251267,0.251638,0.002931,0.003878,0.013619,664579,1.177563
caas-1node,mpi,10000000,8,1,wblock,1024,-,0,1,0.301837,0.000006,0.285355,0.237958,0.251543,0.002771,0.000000,0.013706,664579,1.216210
caas-1node,mpi,10000000,8,1,wblock,1024,-,0,2,0.301529,0.000012,0.285253,0.237846,0.251586,0.002943,0.000000,0.013321,664579,1.216533
caas-1node,mpi,10000000,8,1,wblock,1024,-,0,3,0.301837,0.000006,0.285338,0.237850,0.251557,0.002861,0.000000,0.013632,664579,1.216442
caas-1node,mpi,14000000,8,1,block,1024,-,0,1,0.580800,0.000006,0.558717,0.173008,0.405103,0.389183,0.000000,0.018603,910077,1.497826
caas-1node,mpi,14000000,8,1,block,1024,-,0,2,0.582640,0.000006,0.558363,0.175089,0.405326,0.388528,0.000000,0.019017,910077,1.495409
caas-1node,mpi,14000000,8,1,block,1024,-,0,3,0.606862,0.000006,0.570894,0.176965,0.408475,0.411009,0.000000,0.018882,910077,1.543426
caas-1node,mpi,14000000,8,1,cyclic,1024,-,0,1,0.459464,0.000007,0.405730,0.405148,0.405401,0.011798,0.019356,0.022928,910077,1.391910
caas-1node,mpi,14000000,8,1,cyclic,1024,-,0,2,0.446300,0.000006,0.405710,0.405143,0.405393,0.003110,0.019377,0.018530,910077,1.354203
caas-1node,mpi,14000000,8,1,cyclic,1024,-,0,3,0.451054,0.000007,0.405788,0.405316,0.405505,0.002934,0.019737,0.022938,910077,1.360126
caas-1node,mpi,14000000,8,1,blockcyclic,1024,-,0,1,0.435005,0.000007,0.405756,0.404631,0.405248,0.003831,0.004998,0.021538,910077,1.344258
caas-1node,mpi,14000000,8,1,blockcyclic,1024,-,0,2,0.432058,0.000006,0.405686,0.404568,0.405220,0.003857,0.005020,0.018607,910077,1.359754
caas-1node,mpi,14000000,8,1,blockcyclic,1024,-,0,3,0.431928,0.000006,0.405673,0.404431,0.405137,0.003907,0.004980,0.018604,910077,1.352443
caas-1node,mpi,14000000,8,1,wblock,1024,-,0,1,0.479744,0.000006,0.457783,0.383603,0.405153,0.002610,0.000000,0.019344,910077,1.398317
caas-1node,mpi,14000000,8,1,wblock,1024,-,0,2,0.485040,0.000006,0.457438,0.383738,0.405056,0.002681,0.000000,0.024914,910077,1.404853
caas-1node,mpi,14000000,8,1,wblock,1024,-,0,3,0.484730,0.000007,0.457505,0.390661,0.408198,0.002663,0.000000,0.024555,910077,1.413434
caas-1node,mpi,18000000,8,1,block,1024,-,0,1,0.832083,0.000006,0.799094,0.246239,0.578665,0.556727,0.000000,0.029111,1151367,1.738998
caas-1node,mpi,18000000,8,1,block,1024,-,0,2,0.832067,0.000006,0.799673,0.246074,0.578758,0.557138,0.000000,0.028849,1151367,1.752111
caas-1node,mpi,18000000,8,1,block,1024,-,0,3,0.832001,0.000007,0.798971,0.246040,0.578510,0.556729,0.000000,0.029224,1151367,1.747075
caas-1node,mpi,18000000,8,1,cyclic,1024,-,0,1,0.635966,0.000006,0.579390,0.578557,0.579000,0.003605,0.024168,0.028797,1151367,1.546459
caas-1node,mpi,18000000,8,1,cyclic,1024,-,0,2,0.634255,0.000007,0.579131,0.578552,0.578869,0.003600,0.024293,0.027223,1151367,1.792305
caas-1node,mpi,18000000,8,1,cyclic,1024,-,0,3,0.633434,0.000006,0.579327,0.578737,0.579001,0.003343,0.024145,0.026613,1151367,1.544700
caas-1node,mpi,18000000,8,1,blockcyclic,1024,-,0,1,0.618079,0.000006,0.580008,0.577973,0.578759,0.005029,0.005678,0.029094,1151367,1.534297
caas-1node,mpi,18000000,8,1,blockcyclic,1024,-,0,2,0.620091,0.000006,0.580084,0.578241,0.578704,0.008483,0.005684,0.027678,1151367,1.521688
caas-1node,mpi,18000000,8,1,blockcyclic,1024,-,0,3,0.618650,0.000006,0.580035,0.577980,0.578745,0.004863,0.005675,0.029623,1151367,1.534784
caas-1node,mpi,18000000,8,1,wblock,1024,-,0,1,0.685080,0.000006,0.651518,0.549710,0.578459,0.003060,0.000000,0.030496,1151367,1.589287
caas-1node,mpi,18000000,8,1,wblock,1024,-,0,2,0.684558,0.000006,0.651693,0.549816,0.578607,0.003224,0.000000,0.029635,1151367,1.596158
caas-1node,mpi,18000000,8,1,wblock,1024,-,0,3,0.685123,0.000006,0.651782,0.549881,0.578547,0.003049,0.000000,0.030286,1151367,1.603820
caas-1node,mpi,20000000,8,1,block,1024,-,0,1,0.962424,0.000010,0.927557,0.285200,0.671749,0.645574,0.000000,0.031639,1270607,1.872875
caas-1node,mpi,20000000,8,1,block,1024,-,0,2,0.957993,0.000006,0.927758,0.285053,0.671770,0.645977,0.000000,0.026956,1270607,1.878023
caas-1node,mpi,20000000,8,1,block,1024,-,0,3,0.957736,0.000018,0.927736,0.285116,0.671830,0.645827,0.000000,0.026775,1270607,1.894752
caas-1node,mpi,20000000,8,1,cyclic,1024,-,0,1,0.737644,0.000007,0.672646,0.671942,0.672222,0.003373,0.027364,0.034488,1270607,1.655264
caas-1node,mpi,20000000,8,1,cyclic,1024,-,0,2,0.735322,0.000006,0.672525,0.671757,0.672160,0.003144,0.026617,0.033132,1270607,1.643550
caas-1node,mpi,20000000,8,1,cyclic,1024,-,0,3,0.739954,0.000011,0.680006,0.673692,0.676042,0.003684,0.028211,0.028043,1270607,1.643510
caas-1node,mpi,20000000,8,1,blockcyclic,1024,-,0,1,0.714989,0.000007,0.673359,0.671074,0.672087,0.004869,0.006331,0.031745,1270607,1.641020
caas-1node,mpi,20000000,8,1,blockcyclic,1024,-,0,2,0.715395,0.000011,0.673179,0.671076,0.672140,0.004235,0.006777,0.032286,1270607,1.636350
caas-1node,mpi,20000000,8,1,blockcyclic,1024,-,0,3,0.716312,0.000007,0.673037,0.671056,0.671967,0.004648,0.006335,0.033143,1270607,1.649232
caas-1node,mpi,20000000,8,1,wblock,1024,-,0,1,0.789820,0.000006,0.755714,0.637613,0.671721,0.003018,0.000000,0.031081,1270607,1.709691
caas-1node,mpi,20000000,8,1,wblock,1024,-,0,2,0.789663,0.000006,0.754906,0.637897,0.671676,0.003301,0.000000,0.031450,1270607,1.706036
caas-1node,mpi,20000000,8,1,wblock,1024,-,0,3,0.785700,0.000007,0.755353,0.637723,0.671781,0.003446,0.000000,0.026895,1270607,1.705396
caas-1node,serial_sieve,500000000,1,1,-,0,-,0,1,1.527930,,0.773412,,,,,,26355867,1.527930
caas-1node,mpi_sieve,500000000,8,1,block,1024,-,0,1,0.991646,0.000007,0.107997,0.092227,0.097572,0.067707,0.000000,0.831705,26355867,1.920376
caas-1node,serial_sieve,500000000,1,1,-,0,-,0,2,1.531001,,0.768944,,,,,,26355867,1.531001
caas-1node,mpi_sieve,500000000,8,1,block,1024,-,0,2,0.855539,0.000006,0.100162,0.092223,0.096660,0.053046,0.000001,0.710265,26355867,1.775967
caas-1node,serial_sieve,500000000,1,1,-,0,-,0,3,1.509349,,0.769927,,,,,,26355867,1.509349
caas-1node,mpi_sieve,500000000,8,1,block,1024,-,0,3,0.870972,0.000006,0.099477,0.092324,0.096395,0.052391,0.000001,0.726249,26355867,1.787208
caas-1node,mpi,1000000,16,1,block,1024,-,0,1,0.009995,0.000028,0.006865,0.001792,0.005022,0.006206,0.000000,0.001969,78498,1.873266
caas-1node,mpi,1000000,16,1,block,1024,-,0,2,0.010927,0.000026,0.007669,0.001814,0.005409,0.006903,0.000000,0.002184,78498,1.651528
caas-1node,mpi,1000000,16,1,block,1024,-,0,3,0.012171,0.000040,0.008969,0.001790,0.005411,0.008267,0.000000,0.002074,78498,1.773570
caas-1node,mpi,1000000,16,1,cyclic,1024,-,0,1,0.010401,0.000027,0.005079,0.004984,0.005026,0.001137,0.002195,0.001989,78498,1.652664
caas-1node,mpi,1000000,16,1,cyclic,1024,-,0,2,0.010374,0.000034,0.005091,0.004978,0.005031,0.001235,0.002082,0.002027,78498,1.646559
caas-1node,mpi,1000000,16,1,cyclic,1024,-,0,3,0.010286,0.000033,0.005075,0.004974,0.005025,0.001179,0.002071,0.001983,78498,1.640301
caas-1node,mpi,1000000,16,1,blockcyclic,1024,-,0,1,0.008871,0.000035,0.005162,0.004883,0.005015,0.001168,0.000603,0.002030,78498,1.649447
caas-1node,mpi,1000000,16,1,blockcyclic,1024,-,0,2,0.013319,0.000037,0.009669,0.004911,0.005579,0.005672,0.000596,0.002004,78498,1.641075
caas-1node,mpi,1000000,16,1,blockcyclic,1024,-,0,3,0.011500,0.000033,0.005176,0.004897,0.005004,0.003873,0.000575,0.002011,78498,1.637357
caas-1node,mpi,1000000,16,1,wblock,1024,-,0,1,0.009324,0.000025,0.006197,0.004645,0.005016,0.001016,0.000000,0.002086,78498,1.643720
caas-1node,mpi,1000000,16,1,wblock,1024,-,0,2,0.009507,0.000025,0.006205,0.004667,0.005042,0.001022,0.000000,0.002255,78498,1.647293
caas-1node,mpi,1000000,16,1,wblock,1024,-,0,3,0.009259,0.000036,0.006214,0.004636,0.005008,0.001036,0.000000,0.001973,78498,1.638369
caas-1node,mpi,2000000,16,1,block,1024,-,0,1,0.029172,0.000027,0.023870,0.004512,0.014991,0.020858,0.000000,0.003775,148933,1.645174
caas-1node,mpi,2000000,16,1,block,1024,-,0,2,0.023297,0.000032,0.018118,0.004520,0.013105,0.015102,0.000000,0.003642,148933,1.645244
caas-1node,mpi,2000000,16,1,block,1024,-,0,3,0.023492,0.000033,0.018126,0.004498,0.013101,0.015152,0.000000,0.003809,148933,1.638616
caas-1node,mpi,2000000,16,1,cyclic,1024,-,0,1,0.022298,0.000035,0.013187,0.013079,0.013139,0.001754,0.003894,0.003526,148933,1.643373
caas-1node,mpi,2000000,16,1,cyclic,1024,-,0,2,0.028692,0.000025,0.019557,0.013072,0.013924,0.007941,0.003891,0.003741,148933,1.638509
caas-1node,mpi,2000000,16,1,cyclic,1024,-,0,3,0.022313,0.000038,0.013171,0.013065,0.013112,0.001597,0.003952,0.003616,148933,1.635057
caas-1node,mpi,2000000,16,1,blockcyclic,1024,-,0,1,0.020142,0.000028,0.013529,0.012921,0.013136,0.002034,0.001104,0.003936,148933,1.657315
caas-1node,mpi,2000000,16,1,blockcyclic,1024,-,0,2,0.024426,0.000024,0.013307,0.012930,0.013133,0.006658,0.001068,0.003614,148933,1.637010
caas-1node,mpi,2000000,16,1,blockcyclic,1024,-,0,3,0.021053,0.000026,0.013284,0.012925,0.013112,0.001794,0.001244,0.004929,148933,1.625413
caas-1node,mpi,2000000,16,1,wblock,1024,-,0,1,0.033707,0.000040,0.027510,0.012350,0.014532,0.001849,0.000000,0.004309,148933,1.678784
caas-1node,mpi,2000000,16,1,wblock,1024,-,0,2,0.024683,0.000032,0.016607,0.012257,0.013158,0.002420,0.000000,0.005623,148933,1.639949
caas-1node,mpi,2000000,16,1,wblock,1024,-,0,3,0.021401,0.000025,0.016057,0.012274,0.013112,0.001517,0.000000,0.003802,148933,1.635080
caas-1node,mpi,4000000,16,1,block,1024,-,0,1,0.057364,0.000032,0.048155,0.011746,0.034702,0.038798,0.000000,0.006787,283146,1.660858
caas-1node,mpi,4000000,16,1,block,1024,-,0,2,0.088510,0.000022,0.073763,0.011644,0.037961,0.070349,0.000000,0.006495,283146,1.706061
caas-1node,mpi,4000000,16,1,block,1024,-,0,3,0.060433,0.000037,0.047976,0.011664,0.034626,0.041797,0.000000,0.006934,283146,1.658279
caas-1node,mpi,4000000,16,1,cyclic,1024,-,0,1,0.051539,0.000026,0.034725,0.034569,0.034656,0.002366,0.007968,0.006517,283146,1.653078
caas-1node,mpi,4000000,16,1,cyclic,1024,-,0,2,0.051456,0.000026,0.034800,0.034524,0.034656,0.002369,0.007602,0.006659,283146,1.654685
caas-1node,mpi,4000000,16,1,cyclic,1024,-,0,3,0.079770,0.000026,0.063263,0.034688,0.038344,0.030800,0.007615,0.006482,283146,1.702729
caas-1node,mpi,4000000,16,1,blockcyclic,1024,-,0,1,0.080307,0.000036,0.067492,0.034427,0.038749,0.002798,0.002524,0.007538,283146,1.738636
caas-1node,mpi,4000000,16,1,blockcyclic,1024,-,0,2,0.045649,0.000034,0.034900,0.034280,0.034563,0.002596,0.002162,0.006280,283146,1.659457
caas-1node,mpi,4000000,16,1,blockcyclic,1024,-,0,3,0.045931,0.000040,0.034980,0.034316,0.034604,0.002717,0.002106,0.006497,283146,1.682420
caas-1node,mpi,4000000,16,1,wblock,1024,-,0,1,0.051605,0.000031,0.041866,0.032466,0.034667,0.002337,0.000000,0.007371,283146,1.666270
caas-1node,mpi,4000000,16,1,wblock,1024,-,0,2,0.082131,0.000043,0.072693,0.032728,0.038518,0.002486,0.000000,0.006908,283146,1.693279
caas-1node,mpi,4000000,16,1,wblock,1024,-,0,3,0.050736,0.000047,0.041824,0.032484,0.034663,0.002326,0.000000,0.006540,283146,1.674894
caas-1node,mpi,6000000,16,1,block,1024,-,0,1,0.098476,0.000034,0.085120,0.020355,0.061216,0.067906,0.000000,0.010181,412849,1.726386
caas-1node,mpi,6000000,16,1,block,1024,-,0,2,0.104795,0.000026,0.085589,0.024427,0.061506,0.070157,0.000000,0.010184,412849,1.735793
caas-1node,mpi,6000000,16,1,block,1024,-,0,3,0.098801,0.000030,0.085120,0.020371,0.061213,0.067776,0.000000,0.010624,412849,1.726973
caas-1node,mpi,6000000,16,1,cyclic,1024,-,0,1,0.084450,0.000026,0.061442,0.061204,0.061319,0.003337,0.010184,0.009628,412849,1.726976
caas-1node,mpi,6000000,16,1,cyclic,1024,-,0,2,0.084517,0.000026,0.061423,0.061121,0.061295,0.003556,0.010097,0.009555,412849,1.686626
caas-1node,mpi,6000000,16,1,cyclic,1024,-,0,3,0.084054,0.000025,0.061441,0.061089,0.061296,0.003144,0.009900,0.009690,412849,1.675516
caas-1node,mpi,6000000,16,1,blockcyclic,1024,-,0,1,0.077167,0.000023,0.061683,0.060935,0.061262,0.003422,0.002464,0.010010,412849,1.667117
caas-1node,mpi,6000000,16,1,blockcyclic,1024,-,0,2,0.076827,0.000032,0.061695,0.060901,0.061217,0.003262,0.002452,0.009918,412849,1.688725
caas-1node,mpi,6000000,16,1,blockcyclic,1024,-,0,3,0.076605,0.000030,0.061647,0.060978,0.061240,0.003488,0.002335,0.009429,412849,1.679220
caas-1node,mpi,6000000,16,1,wblock,1024,-,0,1,0.085248,0.000032,0.073383,0.057754,0.061251,0.002873,0.000000,0.008960,412849,1.691413
caas-1node,mpi,6000000,16,1,wblock,1024,-,0,2,0.085571,0.000027,0.073305,0.057615,0.061265,0.002867,0.000000,0.009371,412849,1.689620
caas-1node,mpi,6000000,16,1,wblock,1024,-,0,3,0.085793,0.000026,0.073371,0.057586,0.061243,0.002928,0.000000,0.009468,412849,1.698905
caas-1node,mpi,8000000,16,1,block,1024,-,0,1,0.143909,0.000026,0.128089,0.030294,0.091859,0.101131,0.000000,0.012457,539777,1.744532
caas-1node,mpi,8000000,16,1,block,1024,-,0,2,0.144882,0.000038,0.128034,0.030299,0.091872,0.100645,0.000000,0.013900,539777,1.747331
caas-1node,mpi,8000000,16,1,block,1024,-,0,3,0.144540,0.000024,0.128148,0.030357,0.091914,0.101072,0.000000,0.013086,539777,1.750834
caas-1node,mpi,8000000,16,1,cyclic,1024,-,0,1,0.133257,0.000024,0.093037,0.091735,0.092013,0.014729,0.013349,0.012119,539777,1.731019
caas-1node,mpi,8000000,16,1,cyclic,1024,-,0,2,0.153543,0.000039,0.125684,0.091754,0.096140,0.036717,0.013087,0.011672,539777,1.802948
caas-1node,mpi,8000000,16,1,cyclic,1024,-,0,3,0.128038,0.000027,0.098698,0.091805,0.092868,0.009838,0.013889,0.012242,539777,1.758716
caas-1node,mpi,8000000,16,1,blockcyclic,1024,-,0,1,0.132947,0.000028,0.111277,0.091682,0.094350,0.022368,0.003457,0.015303,539777,1.752740
caas-1node,mpi,8000000,16,1,blockcyclic,1024,-,0,2,0.111233,0.000035,0.092928,0.091624,0.091978,0.003787,0.003054,0.012348,539777,2.334366
caas-1node,mpi,8000000,16,1,blockcyclic,1024,-,0,3,0.161699,0.000039,0.143631,0.091477,0.095607,0.055072,0.003139,0.011533,539777,1.933714
caas-1node,mpi,8000000,16,1,wblock,1024,-,0,1,0.125379,0.000027,0.109555,0.086696,0.091922,0.003094,0.000000,0.012702,539777,1.718869
caas-1node,mpi,8000000,16,1,wblock,1024,-,0,2,0.124321,0.000026,0.109548,0.086634,0.091858,0.003155,0.000000,0.011592,539777,1.707839
caas-1node,mpi,8000000,16,1,wblock,1024,-,0,3,0.124925,0.000033,0.109660,0.086905,0.092044,0.003269,0.000000,0.011964,539777,1.740418
caas-1node,mpi,10000000,16,1,block,1024,-,0,1,0.193851,0.000028,0.175399,0.041247,0.125831,0.138308,0.000000,0.014269,664579,1.804095
caas-1node,mpi,10000000,16,1,block,1024,-,0,2,0.196764,0.000022,0.176707,0.041458,0.126083,0.138976,0.000000,0.016308,664579,1.782723
caas-1node,mpi,10000000,16,1,block,1024,-,0,3,0.193961,0.000032,0.175436,0.041280,0.126182,0.137502,0.000000,0.015147,664579,1.788198
caas-1node,mpi,10000000,16,1,cyclic,1024,-,0,1,0.164193,0.000025,0.130416,0.125899,0.126736,0.007259,0.015713,0.014776,664579,1.745456
caas-1node,mpi,10000000,16,1,cyclic,1024,-,0,2,0.164540,0.000031,0.126308,0.125734,0.126025,0.003538,0.015869,0.019065,664579,1.752772
caas-1node,mpi,10000000,16,1,cyclic,1024,-,0,3,0.165393,0.000033,0.126511,0.125744,0.125998,0.003878,0.016118,0.019400,664579,1.770475
caas-1node,mpi,10000000,16,1,blockcyclic,1024,-,0,1,0.148042,0.000024,0.126511,0.125512,0.125995,0.004063,0.003334,0.014747,664579,1.742822
caas-1node,mpi,10000000,16,1,blockcyclic,1024,-,0,2,0.149441,0.000034,0.127004,0.125422,0.125998,0.004385,0.003634,0.015269,664579,1.777529
caas-1node,mpi,10000000,16,1,blockcyclic,1024,-,0,3,0.150255,0.000034,0.128091,0.125424,0.126133,0.003511,0.003665,0.014953,664579,1.757332
caas-1node,mpi,10000000,16,1,wblock,1024,-,0,1,0.167651,0.000027,0.149511,0.118728,0.125945,0.003548,0.000000,0.014564,664579,1.778968
caas-1node,mpi,10000000,16,1,wblock,1024,-,0,2,0.168017,0.000022,0.149418,0.119479,0.125933,0.003419,0.000000,0.015158,664579,1.777689
caas-1node,mpi,10000000,16,1,wblock,1024,-,0,3,0.168027,0.000026,0.149398,0.118782,0.125912,0.003944,0.000000,0.014659,664579,1.768532
caas-1node,mpi,14000000,16,1,block,1024,-,0,1,0.309256,0.000024,0.283551,0.065859,0.202853,0.221525,0.000000,0.021848,910077,1.908909
caas-1node,mpi,14000000,16,1,block,1024,-,0,2,0.309779,0.000032,0.283391,0.065907,0.202927,0.221372,0.000000,0.022467,910077,1.915049
caas-1node,mpi,14000000,16,1,block,1024,-,0,3,0.308656,0.000029,0.283294,0.065872,0.202690,0.222128,0.000000,0.020627,910077,1.902939
caas-1node,mpi,14000000,16,1,cyclic,1024,-,0,1,0.251330,0.000026,0.203313,0.202555,0.202873,0.003882,0.022283,0.022050,910077,1.847187
caas-1node,mpi,14000000,16,1,cyclic,1024,-,0,2,0.252125,0.000024,0.203220,0.202488,0.202846,0.003901,0.021745,0.023374,910077,1.854798
caas-1node,mpi,14000000,16,1,cyclic,1024,-,0,3,0.252566,0.000034,0.203263,0.202578,0.202863,0.004105,0.021951,0.023213,910077,2.056272
caas-1node,mpi,14000000,16,1,blockcyclic,1024,-,0,1,0.234710,0.000029,0.203639,0.202391,0.202846,0.004663,0.005116,0.022075,910077,1.843567
caas-1node,mpi,14000000,16,1,blockcyclic,1024,-,0,2,0.240437,0.000023,0.203597,0.202260,0.202824,0.011146,0.004911,0.021700,910077,1.853149
caas-1node,mpi,14000000,16,1,blockcyclic,1024,-,0,3,0.246644,0.000029,0.203902,0.202162,0.202791,0.017003,0.004865,0.022096,910077,1.843232
caas-1node,mpi,14000000,16,1,wblock,1024,-,0,1,0.265495,0.000026,0.239311,0.191944,0.202754,0.004083,0.000000,0.022075,910077,1.864713
caas-1node,mpi,14000000,16,1,wblock,1024,-,0,2,0.263081,0.000026,0.239094,0.191739,0.204013,0.003914,0.000000,0.020047,910077,1.869497
caas-1node,mpi,14000000,16,1,wblock,1024,-,0,3,0.266099,0.000048,0.239763,0.192021,0.202828,0.004015,0.000000,0.022271,910077,1.883269
caas-1node,mpi,18000000,16,1,block,1024,-,0,1,0.438295,0.000036,0.405927,0.093354,0.291473,0.316880,0.000000,0.028025,1151367,2.050948
caas-1node,mpi,18000000,16,1,block,1024,-,0,2,0.439818,0.000025,0.405695,0.093502,0.289567,0.316683,0.000000,0.029607,1151367,2.035784
caas-1node,mpi,18000000,16,1,block,1024,-,0,3,0.438490,0.000034,0.406000,0.093422,0.289484,0.316799,0.000000,0.028234,1151367,2.056321
